"","gene","Granulocytes 1","Granulocytes 2","Granulocytes 3","Granulocytes 4","Granulocytes 5","Granulocytes 6","Granulocytes 7","C7","Granulocytes 8"
"1254","Apip",0.0188367894129589,0.0208482386850532,0.151828854034133,0.0071775236052587,0.0688731425145172,0.0604176706770903,0.0255625867829769,0.142928332392099,0
"1255","Cat",0.000696411253960643,0.0376240846658956,0.029605168844623,0.00639761522467173,0.00239664699338307,0.152048723834174,0.00343643540312096,0.155045756918977,0
"1256","Abtb2",0.167611465490081,0.142873475100105,0.167878755532955,0.189917464044374,0.167071399522858,0.0643629158855047,0.16534877743672,0.174516542331956,0.119461045924317
"1257","Nat10",0.00874479456152084,0.0138623035257164,0.0534245087323968,0.00472154004812471,0.0160920423761998,0.0574342853771453,0,0.0132717942269994,0
"1258","Caprin1",0.169937981873363,0.449831560882156,0.60847726399111,0.288730553341725,0.341412997222726,0.707597764845801,0.354473465710319,0.525044016855795,0.320284958927422
"1259","Lmo2",0.0766698829977484,0.0717186313359659,0.0934323271651139,0.0776513212107941,0.0667216762536,0.0514496808872617,0.113252522228249,0.356290390764871,0.0414651774880309
"1260","Fbxo3",0.0762995075451578,0.108480333233571,0.108325302113004,0.046827030723298,0.0912726187563008,0.0706901354185382,0.12182164943291,0.205056369359859,0.0172143511532213
"1261","Cd59a",0,0.00836857827388758,0.00471538841953036,0,0,0,0,0,0.0172143511532213
"1262","Hipk3",0.0801541279035477,0.157436234597439,0.252436017935972,0.103744975407188,0.224481456495112,0.265928697170384,0.213340808503936,0.224231897411233,0.115093946803567
"1263","Cstf3",0.0995523494905936,0.113053977797654,0.19773953375997,0.0844342443957773,0.123635163114802,0.163439110434422,0.181646277784452,0.078244615316449,0.270976626070818
"1264","Tcp11l1",0.0261598601024444,0.0291339817202201,0.0734320003373798,0.0258686250309299,0.0135452624550356,0.100720597009428,0.0557981391694565,0.0518111249793016,0
"1265","Depdc7",0,0.00160867845750589,0.0162322922058448,0.0125461127523964,0,0.0127147294595355,0,0.02359675195021,0
"1266","Qser1",0,0,0.00338407508013537,0.00282276986932952,0,0,0.0139742608543664,0.044275262797492,0
"1267","Ccdc73",0.0186538887018784,0.0371212483208207,0.0815779011922076,0.0217639281558671,0.0483602897701185,0.0900333697999006,0.0355993973038922,0.0627787909748925,0.0500010414713036
"1268","Eif3m",0.0697907785014698,0.203584467418553,0.631709851387068,0.0920909374980638,0.239015988970128,0.478396703595154,0.20955843732162,0.801844580792572,0.133864968222561
"1269","Rcn1",0.00391082853240466,0,0.00374887504328721,0,0,0,0,0.0118502770846154,0
"1270","Elp4",0,0,0.00258430797841048,0,0,0,0,0.0276374595960473,0
"1271","Immp1l",0.0166642181945499,0.00597890133439692,0.0960784494892999,0.0105893403926655,0.0108426782775843,0,0.0264841028183365,0.145129668342559,0.00896565458766072
"1272","Dnajc24",0.0268787802834286,0.00840249379892161,0.11286510265537,0.00525237717006967,0.0115714301511151,0.00353082776249973,0.0573855649789745,0.0544968997073997,0
"1273","Arl14ep",0.00394248927021581,0.00633948188646409,0.0585406669676793,0.00487407546411484,0.0414989154790697,0.0139375078437816,0.00333240556607988,0.134201618480532,0
"1274","Mettl15",0.00607427697583649,0.00145213189729699,0.00496089689202369,0,0,0,0,0,0
"1275","Kif18a",0.00703666910593565,0.0190978785767823,0.0171930766799552,0.012752871642071,0,0.00972961086885803,0.0120779666315235,0.0223420767934211,0.0212232074511056
"1276","Lin7c",0.480658099305431,0.4301006403277,0.467374091839207,0.375923498968618,0.385683380121887,0.536329454599702,0.485404064161639,0.398538212383836,0.315490303358453
"1277","Lgr4",0.00230473319831266,0.00339060152609034,0.010941965014634,0.0114864644104325,0.0121546801016515,0.0265409522565754,0.0210467852637911,0,0
"1278","Ccdc34",0,0,0.0135978716107342,0,0,0,0,0.114177442959236,0
"1279","Olfr1307",0.00263430044922935,0.00188219477250937,0.00251021789959996,0.00440092354996472,0,0.0265690442477133,0,0,0
"1280","Lpcat4",0.0108621343853579,0.0110176505265067,0.0668943675049099,0.00440092354996472,0,0.0588799940053836,0.0171646264424914,0.0570225876997981,0.0121619011974015
"1281","Nop10",0.150784226961147,0.394394100300812,1.4268952684027,0.374784071299376,0.47447199086878,0.837716493484915,0.261398504906201,0.568471804858401,0.306303163479298
"1282","Slc12a6",0.321744456946005,0.416660256112868,0.407176072021585,0.185816526725372,0.262161097655024,0.454434754657532,0.4758672533076,0.350676126269832,0.305219008009011
"1283","Emc4",0.0116309953020723,0.0484424308108537,0.285824139315663,0.0414259466720476,0.0631149831946577,0.156757950649376,0.0300250166695583,0.234680896069678,0.00674925789516617
"1284","Katnbl1",0.0254679995467565,0.0637161063158209,0.0668435669367054,0.0318962666030647,0.0481701402620112,0.10589232613337,0.0847227460873047,0.178114099795773,0.193633593387239
"1285","Emc7",0.167727809815474,0.3481518432129,0.795305365577235,0.292369887794585,0.351758327239778,0.498276523885818,0.374496625763909,0.455039607884317,0.350986670768249
"1286","Aven",0,0,0.0145131770488363,0,0,0,0,0.0205720641989135,0
"1287","Fmn1",0,0.00143026674251643,0,0.00425226235106939,0,0.0048714048009935,0,0.0835727234832639,0
"1288","Arhgap11a",0.0122174849588656,0.00702667534209372,0.0841958861326431,0.0174949272466389,0.0448554914121049,0.143549978711591,0.134420774900469,0.0452744849631906,0.0338943692897645
"1289","Aqr",0.014420812411137,0.0261868977749809,0.160509325685413,0.0245974420476731,0.0438851836405624,0.0947236711321282,0.0701512684356895,0.160896057107897,0.010482001582904
"1290","Zfp770",0,0.00211114848844421,0.00311431652718845,0,0.00938226966294669,0,0,0.0197056079642221,0
"1291","Dph6",0.000994521264775065,0,0.0204390287948216,0,0.00487020907073308,0,0,0.0424811010824718,0
"1292","BC052040",0.00056035978356604,0.00608956099568826,0.0122669627595517,0,0,0,0.00445053219644316,0,0
"1293","Gm29340",0.0125074945004894,0.0275548672175238,0.0262920717609551,0.0872037627077028,0.0094654188147531,0.0493317183035383,0.00972192477336947,0.0162240044058576,0
"1294","Spred1",0.0510641723029102,0.0455622662520805,0.119482343949477,0.0755388929835255,0.0662711351435818,0.151825142371725,0.143515099969946,0.26175161500429,0.0640507168412284
"1295","Fam98b",0.00078945569238315,0.0157739223696618,0.113797798198556,0.00901675761001289,0.0374085752847341,0.0405220588128637,0.0496887480427106,0.109741975292436,0
"1296","Rasgrp1",0,0,0,0,0,0,0,0.103481849335808,0
"1297","Gm13986",0.0427162030162383,0.0519271467622357,0.0552964808980509,0.0741184286046244,0.0154332420195252,0.1523080547078,0.0421709389323731,0.00691330940059357,0.00679823825241067
"1298","Thbs1",3.30662172500098,1.99548661791291,1.44908520163629,2.55463078230767,1.09126881077336,1.96462515247719,1.75177377748783,3.03906279782515,2.32727061415615
"1299","Eif2ak4",0.014358869735144,0.0445074637221623,0.0420974318955872,0.0164418847397786,0.0116886958148509,0.0510499142453386,0.0489082826958737,0.019443911262842,0.0425683485293799
"1300","Srp14",0.557250899213226,0.703706067682653,1.40765506343729,0.508221040515641,0.736318789478798,1.17967461023008,0.862454745593366,0.935330547238927,0.532932848739341
"1301","Bmf",0.00568125830291272,0.00822419943982391,0.0228971280864609,0.0130124776232959,0.0179794966241681,0.0191083166264682,0.0288428547282651,0.0254614323853813,0.0377581426567944
"1302","Bub1b",0.00210853798975105,0.0120730285156366,0.020439378503012,0,0.00586905053401085,0.0100533670704896,0.00364223231256647,0.0112149353458556,0.0587943742615263
"1303","Plcb2",0.0193293793296729,0.0624971780758285,0.154051694483733,0.0399016304846808,0.0411691560770821,0.304568443802057,0.117155192126162,0.0467597877368677,0.0124045478900497
"1304","Inafm2",0.027577335748877,0.0689920644049636,0.103562587060301,0.026472728630529,0.0931412406788848,0.216303688581545,0.0924510028152017,0.0410047900003866,0.0758493608162544
"1305","Knstrn",0.00191453616973394,0.00121605400645029,0.0221299789917247,0,0,0.00439599793563963,0,0.0118646187022952,0
"1306","Ivd",0,0.0137512892746226,0,0,0,0.0100807305283567,0,0.00442314001889903,0
"1307","Bahd1",0.0258162873069925,0.0522350360917575,0.046281453513856,0.0424800720732783,0.0695328280544366,0.036652285605823,0.0164100134188032,0.0683847057966047,0.0281088895413533
"1308","Chst14",0,0.00606603339933127,0,0.00376107420216923,0,0.0109088024087615,0,0.0414271679376035,0
"1309","Ccdc32",0.0231927203130687,0.00999784932964937,0.0523231678827555,0.0365248207565436,0.0143071218362242,0.0162891220843471,0.0134025838853739,0.0770376690069054,0.00449287513045047
"1310","Rpusd2",0,0,0.00372287388772656,0,0,0,0,0,0
"1311","Knl1",0.00113289298575486,0.00884904236312514,0.00344931407518958,0.00112511870618901,0.00681277654876998,0,0,0,0
"1312","Rmdn3",0.00258710922772454,0.00101116087447193,0.0161969133969238,0.00755825754476632,0.00893573145607368,0.0137790674728438,0.0174656776985995,0.0919663586090332,0.0273091793692152
"1313","Gchfr",0.00238030739122763,0.00202686557173125,0,0.00261992454621707,0,0,0,0,0
"1314","Dnajc17",0.0301612498040979,0.0450390017595476,0.144914797245249,0.0443791687264228,0.07630400552608,0.167788381021393,0.0521706051049888,0.0889858729966652,0.0266102800887454
"1315","Zfyve19",0.00227783399054349,0.00346756782237724,0.0486872771253964,0.0206900204147854,0.00886763129680505,0.0296501699123486,0.0164764387749474,0.0335216572578734,0
"1316","Spint1",0.0452951608325996,0.0149725722904598,0,0.00368884844654978,0.00170040682384759,0,0.0166739121823892,0.142968702474551,0
"1317","Rhov",0.986115282145745,0.957634330459957,0.161967331055939,0.990714800588299,0.812810249694466,0.737243951976006,0.573469687626536,0.348116788460416,0.784843041018468
"1318","Vps18",0.0450725687627519,0.103969435259317,0.151267796893077,0.105576400536917,0.0552959426011434,0.136691067837748,0.0583931485449624,0.150196833901585,0.16087504688044
"1319","Chac1",0.0059698695183294,0.00446121042578306,0.00960159415529366,0.0506281265372051,0.0117290651172763,0.0384820540033213,0.065246728378801,0,0.121776155806818
"1320","Ino80",0.0233359048153976,0.0849218451000755,0.173334348651732,0.0413291658854426,0.0562855676470846,0.154594048765997,0.1490892088474,0.150113036137011,0.0815053931981115
"1321","Chp1",0.839077970748954,0.534849591039502,0.505780342347705,0.429839026605519,0.452468011130792,0.301839385897992,0.516585377916024,0.663146206299963,0.58532149954352
"1322","Oip5os1",0.263929120211384,0.426137865268127,0.725883142819752,0.221013424863655,0.485592958367779,0.556527219652586,0.440814006487933,0.484990111823134,0.230993457272677
"1323","Oip5",0,0.00991457860727035,0.00882332414756844,0,0,0.00734433383469875,0,0.00637607213516522,0
"1324","Nusap1",0.00521922942442791,0.00655135177935139,0.00260612952454459,0,0.0122946299307891,0,0,0.0296497436650886,0.099855739866489
"1325","Ndufaf1",0.00282999691731984,0.0298781223566505,0.0839419157542006,0.018178265595177,0.0275692259015083,0.0493900245897707,0.0365716582307528,0.0279852752353372,0
"1326","Rtf1",0.288371759291249,0.535892539278387,0.746293472899609,0.419146382151377,0.547544789166818,0.693482583866972,0.630276265022232,0.372350613358981,0.897922586048392
"1327","Rpap1",0.00102832129044479,0.00350445085936129,0.0179153612448982,0,0.00239664699338307,0.0354000035875169,0.0107057202367109,0.0784005327342884,0
"1328","Mga",0.164892355068755,0.345020784012356,0.529641515353743,0.331459727211376,0.257563585728329,0.67450370691989,0.289836176699039,0.405948696717327,0.373034714018047
