"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Hmox1",0.00113292443851716,0.959340303522852,0.309,0.246,1
"P2ry12",1.62804180249061e-30,0.796541887197656,0.859,0.776,2.72778404007302e-26
"Ttr",0.659625665738054,0.753616760093465,0.08,0.07,1
"Fabp5",5.79777314571652e-06,0.657496285814515,0.302,0.196,0.0971416890564803
"Hpgd",1.4830820329713e-18,0.597484108412626,0.684,0.499,2.48490394624341e-14
"Cst3",9.57754842009531e-22,0.586104731087852,0.999,0.997,1.60471823778697e-17
"Malat1",2.90205831873335e-14,0.580602937658547,0.833,0.746,4.86239871303773e-10
"Jun",5.57054174886684e-13,0.578535659586404,0.735,0.613,9.3334427002264e-09
"Smap2",1.02443131960174e-21,0.578259543511151,0.71,0.499,1.71643467599271e-17
"Jund",2.49980371767997e-20,0.573213187514308,0.769,0.576,4.1884211289728e-16
"Tgfbr1",5.37802421842089e-19,0.556360954941429,0.79,0.632,9.01087957796421e-15
"Cd164",2.18633589249301e-16,0.554429257331516,0.579,0.387,3.66320578787205e-12
"P2ry13",6.93720205830614e-17,0.547629267611885,0.684,0.499,1.16232820486919e-12
"Entpd1",1.74225034534805e-15,0.544244834151267,0.672,0.501,2.91914045363066e-11
"Maf",6.91395802593716e-19,0.542336750275824,0.813,0.65,1.15843366724577e-14
"Hspa1b",2.2574911960359e-08,0.53389169306245,0.138,0.052,0.000378242649895815
"Cx3cr1",2.12524195602799e-18,0.524371675705462,0.933,0.897,3.56084289732489e-14
"Gpr34",2.13449502558532e-19,0.521200479552385,0.899,0.814,3.57634641536821e-15
"Arhgap5",6.81488548299692e-14,0.500257538833741,0.724,0.58,1.14183406267613e-09
"Siglech",1.89667806345345e-18,0.491885556073127,0.821,0.707,3.17788409531626e-14
"Mtdh",4.17774735604973e-18,0.489120109030134,0.828,0.672,6.99981569506133e-14
"Enpp2",0.345858908910006,0.486705757557342,0.02,0.011,1
"Sox4",1.55534660405583e-11,0.481122611273602,0.305,0.156,2.60598323509555e-07
"Ptgs1",1.95196397109521e-15,0.478683158677627,0.734,0.565,3.27051563357002e-11
"Ivns1abp",5.99991288492293e-15,0.478580691051462,0.66,0.476,1.00528540386884e-10
"Cxcl2",0.00548213412148509,0.475873020375368,0.048,0.019,1
"Plxdc2",1.36154141862805e-18,0.463590009054981,0.778,0.58,2.2812626469113e-14
"Serpine2",8.78923126159733e-19,0.459916389813924,0.69,0.466,1.47263569788063e-14
"Pmepa1",9.76356645423655e-13,0.451605773776932,0.817,0.689,1.63588555940733e-08
"Zfhx3",1.84085006327394e-13,0.449628733432777,0.753,0.595,3.08434428101548e-09
"Slc2a5",2.94480222691523e-11,0.447460893609751,0.448,0.286,4.93401613119647e-07
"Abca9",4.05450440085649e-10,0.440489757734744,0.488,0.334,6.79332212363506e-06
"Rgs2",5.16943633797556e-15,0.439173964671085,0.785,0.621,8.66139058427805e-11
"Adgrg1",2.16581589207744e-14,0.437837838690657,0.481,0.289,3.62882452717574e-10
"Dusp6",2.26931833129682e-13,0.434239359791155,0.485,0.298,3.80224286408782e-09
"Trf",8.18647025817855e-17,0.432351794887672,0.881,0.756,1.37164309175782e-12
"Vsir",3.64612453723617e-14,0.432125467658252,0.808,0.673,6.1090816621392e-10
"Lag3",9.03196087586246e-13,0.428479905819416,0.481,0.301,1.51330504475076e-08
"Fscn1",5.18467308540539e-11,0.427991679872351,0.441,0.286,8.68691975459673e-07
"Hpgds",2.11825240752312e-14,0.4217203953046,0.85,0.711,3.54913190880498e-10
"Sirpa",5.88329451082428e-14,0.420729914899608,0.798,0.655,9.85745995288609e-10
"Tmem119",2.27292792002411e-14,0.416273059951482,0.869,0.78,3.80829073000039e-10
"Cfh",4.57462935435523e-11,0.416215114369351,0.755,0.624,7.66479148322218e-07
"Nav2",1.40060921581415e-09,0.415232020018173,0.48,0.332,2.3467207410966e-05
"St3gal6",7.19663472242835e-12,0.413922191866351,0.557,0.382,1.20579614774287e-07
"Mertk",3.08668395907829e-11,0.41255024888253,0.655,0.49,5.17173897343568e-07
"Qk",6.89017052748043e-13,0.407086896849858,0.876,0.752,1.15444807187935e-08
"Rhob",4.00946389587222e-12,0.404709279115313,0.79,0.647,6.7178567575339e-08
"Selplg",1.39167419791803e-14,0.403718816847472,0.887,0.818,2.33175011861166e-10
"Csf1r",7.65392782399553e-16,0.403492326840122,0.962,0.933,1.28241560691045e-11
"Slc40a1",2.28008681589328e-10,0.401246010373983,0.363,0.212,3.82028546002919e-06
"Slc1a3",5.97737581103854e-11,0.398104713170413,0.398,0.239,1.00150931713951e-06
"Marcks",3.10961248087326e-13,0.394118154295013,0.945,0.914,5.21015571170315e-09
"Fosb",6.59635847498925e-10,0.391065409866303,0.267,0.137,1.10521986248445e-05
"Fam102b",1.71967394061936e-12,0.384404848474878,0.528,0.345,2.88131368750773e-08
"1700017B05Rik",7.0417233253474e-10,0.380431679542494,0.408,0.257,1.17984074316196e-05
"Adrb2",5.34008468663244e-13,0.378267332882628,0.409,0.234,8.94731189245265e-09
"Cmtm6",1.37641256018375e-10,0.377981399132515,0.55,0.389,2.30617924458787e-06
"Serinc3",2.827099516576e-12,0.377750664614744,0.93,0.881,4.73680524002308e-08
"Pou2f2",5.17678907866809e-11,0.377360613328225,0.715,0.557,8.67371010130839e-07
"Hook3",1.59918552969752e-08,0.373856049254088,0.385,0.252,0.00026794353550082
"Tgfbr2",1.94309734026937e-10,0.371700519267904,0.627,0.473,3.25565959362133e-06
"Csnk1e",4.04421710272179e-09,0.364526099313764,0.512,0.365,6.77608575561036e-05
"Sall1",2.03900598493941e-09,0.364482177926157,0.572,0.416,3.41635452776598e-05
"Cd300a",1.20894563937462e-11,0.359075606788703,0.415,0.248,2.02558841877217e-07
"Srrm2",2.24886187674946e-11,0.35880892796186,0.758,0.61,3.76796807449372e-07
"Golm1",4.75034595050088e-12,0.358116361093017,0.788,0.631,7.95920464006422e-08
"Cadm1",1.02955920279634e-09,0.357791301566914,0.39,0.242,1.72502644428527e-05
"Mef2a",8.63700441808313e-11,0.356512442311697,0.767,0.627,1.44713009024983e-06
"Ifngr1",3.42069528469202e-12,0.354420210093863,0.828,0.728,5.73137494950147e-08
"Pten",3.57212884744671e-10,0.352803169016772,0.41,0.254,5.98510188389695e-06
"Wasf2",1.08508356395087e-09,0.35270325054849,0.681,0.535,1.81805751139969e-05
"Zmiz1",2.0524990718623e-09,0.351740052501849,0.494,0.343,3.43896219490529e-05
"Otulinl",9.13182470057841e-11,0.351603371943039,0.778,0.636,1.53003722858191e-06
"Srgap2",1.15046832971525e-09,0.349967561675609,0.703,0.565,1.9276096864379e-05
"Arid1a",3.07690553394026e-11,0.349548557671346,0.46,0.291,5.1553552221169e-07
"Hexb",5.79186037962072e-19,0.349018422956656,0.987,0.985,9.70426206605451e-15
"Pag1",1.2965403292137e-07,0.347217363468197,0.587,0.454,0.00217235332159755
"Csmd3",4.20087351099406e-08,0.346719485704647,0.298,0.174,0.000703856356767054
"Zfp652",6.88032603642982e-12,0.342835819077398,0.392,0.227,1.15279862740382e-07
"Man2b1",1.75008021396784e-08,0.34201478705971,0.8,0.707,0.000293225939850311
"Cd14",4.28683935151731e-12,0.340109063312671,0.748,0.581,7.18259933346725e-08
"Epb41l2",4.16682901869374e-11,0.336826935051845,0.823,0.683,6.98152202082137e-07
"Col27a1",3.04032635136954e-08,0.336144266943807,0.331,0.201,0.000509406680171966
"Slc29a3",1.35644342807523e-07,0.333914402297608,0.567,0.435,0.00227272096374004
"St3gal5",3.69692441348149e-09,0.332553058963655,0.41,0.263,6.19419685478823e-05
"Rasgrp3",2.05749174952405e-07,0.332266930949048,0.469,0.339,0.00344732742632755
"Abcc3",1.39422668297865e-10,0.331411497856268,0.257,0.124,2.33602680733073e-06
"Slc12a2",4.40503673180119e-11,0.330066882337164,0.33,0.182,7.3806390441329e-07
"Tanc2",1.13506155817904e-08,0.329390993410837,0.663,0.521,0.000190179564072899
"Ighm",4.06838830116692e-06,0.329308318060257,0.481,0.368,0.0681658459860518
"Inpp5d",1.64347192598013e-10,0.329241978720074,0.733,0.579,2.75363721197971e-06
"Rnf13",8.30428995803503e-09,0.329197566595464,0.641,0.494,0.000139138378246877
"Ankrd44",6.01816327596289e-07,0.328835189845577,0.416,0.291,0.0100834325688758
"Zfp292",6.39688708208933e-08,0.328089145538392,0.33,0.204,0.00107179843060407
"Arhgap17",2.6469503977512e-07,0.326565476153438,0.534,0.399,0.00443496539143214
"Zfand5",6.84078773562948e-11,0.325779423506,0.507,0.338,1.14617398510472e-06
"Lrba",4.55654184795458e-11,0.325392687601736,0.3,0.157,7.6344858662479e-07
"Rcsd1",2.43535417457856e-08,0.324591714109457,0.31,0.183,0.000408043591950637
"Mir99ahg",1.34909473361906e-07,0.32298213643545,0.421,0.287,0.00226040822617874
"Tent5a",4.63473512539264e-06,0.322620204031217,0.398,0.283,0.0776549870259537
"Irf2bp2",3.72371213964849e-08,0.32221114854208,0.545,0.399,0.000623907968998104
"Eif5",1.12478620585303e-07,0.321007710100409,0.524,0.389,0.00188457928790675
"Cttnbp2nl",7.17749125173257e-08,0.320821515957079,0.613,0.48,0.00120258865922779
"Ski",4.51661860834076e-09,0.31916354431623,0.513,0.358,7.56759447827494e-05
"Pik3cg",1.06872966964031e-08,0.318848094809254,0.369,0.23,0.000179065656148233
"Apbb1ip",6.92146629933141e-08,0.317178200360399,0.781,0.662,0.00115969167845298
"Btg2",9.74437077021624e-10,0.316529289713037,0.642,0.482,1.63266932254973e-05
"Fus",1.7946608288901e-06,0.314704192713015,0.648,0.529,0.0300695421880537
"Rock2",1.78209814587988e-08,0.312215434688008,0.483,0.335,0.000298590544342174
"Rgs10",6.85177700569273e-13,0.31220633925319,0.976,0.952,1.14801523730382e-08
"Dusp7",6.02829394429728e-07,0.311935863368133,0.388,0.268,0.0101004065036701
"Sft2d2",1.45146614654244e-07,0.311661296004556,0.324,0.201,0.00243193152853186
"Prex1",9.06099770250275e-07,0.310962754828826,0.435,0.312,0.0151817016505434
"Tm6sf1",1.80177553398129e-08,0.309761473567506,0.594,0.446,0.000301887490718565
"Nrip1",7.43472587005457e-09,0.309345548752804,0.588,0.435,0.000124568831952764
"Tsc22d4",2.89920906884196e-08,0.306616894907262,0.753,0.633,0.000485762479484471
"Atxn7l3b",1.23657661608548e-06,0.305217552776217,0.466,0.341,0.0207188412025122
"Il16",1.88478148971045e-09,0.30261881021052,0.28,0.15,3.15795138600986e-05
"Mylip",2.74013503031036e-10,0.301251887655085,0.653,0.49,4.59109624328501e-06
"Pla2g15",2.24163428404706e-08,0.300500806649854,0.486,0.339,0.000375585824292085
"Calm2",8.10679613801531e-11,0.300327653385317,0.914,0.826,1.35829369292447e-06
"Plekho1",3.47094504170117e-08,0.30003484688842,0.691,0.562,0.000581556841737031
"Nr3c1",5.92565512094761e-08,0.299139385007561,0.429,0.29,0.000992843515514772
"Ubc",3.93864674047032e-11,0.298233737117993,0.909,0.808,6.59920261365802e-07
"Pwwp2a",8.49008684121518e-08,0.297728751817308,0.356,0.226,0.0014225140502456
"Klf3",1.08922669575101e-05,0.296476209413432,0.45,0.345,0.182499932873081
"Arhgef40",6.208823288322e-07,0.29486172141203,0.276,0.166,0.0104028834195835
"Sparc",1.0436930138749e-09,0.294754529739001,0.947,0.906,1.7487076447474e-05
"Cyfip1",1.76392771865824e-08,0.294183996980677,0.783,0.655,0.000295546089261189
"Basp1",6.14414659544483e-13,0.292723662194242,0.95,0.902,1.02945176206678e-08
"Glul",9.73676660694436e-09,0.292539740762184,0.819,0.702,0.000163139524499353
"Ash1l",1.64081231303584e-08,0.292019014102338,0.343,0.209,0.000274918103049154
"Selenop",2.72351468294572e-07,0.292016120934618,0.906,0.866,0.00456324885127555
"Ppp3ca",1.02920571583374e-06,0.291774129785899,0.45,0.323,0.0172443417687943
"Zfp644",1.0059540038527e-05,0.29041682196819,0.331,0.226,0.16854759334552
"Rsrp1",1.32640416934252e-08,0.28953372075416,0.831,0.732,0.000222239018573339
"Crebbp",2.70378702875562e-06,0.287708605790006,0.298,0.192,0.0453019516668005
"Txnip",1.23138254721058e-08,0.287099994259271,0.6,0.449,0.000206318145785132
"Slco2b1",9.67162704985358e-09,0.286117447198148,0.683,0.535,0.000162048111220297
"P4ha1",4.07310541222923e-09,0.285855298650325,0.505,0.35,6.82448811819007e-05
"Ikzf1",4.73565567156524e-09,0.284354384590156,0.541,0.386,7.93459107770757e-05
"Ssh2",2.25228078465077e-07,0.283944411323988,0.694,0.568,0.00377369645468237
"Skil",1.53169214932538e-06,0.283581921193744,0.547,0.428,0.0256635019619467
"Rab14",1.03666990195934e-08,0.282748578548386,0.814,0.699,0.000173694042073287
"Celf2",6.39122606476743e-08,0.282669446114903,0.658,0.517,0.00107084992715178
"Naa35",2.59284200894294e-07,0.282253550952806,0.385,0.256,0.0043443067859839
"Tmem135",1.04678445878918e-05,0.280103627011467,0.3,0.205,0.175388736070127
"Rabac1",3.12692339746946e-07,0.279749259102835,0.724,0.613,0.00523916015246007
"Cxxc5",5.33946619377078e-05,0.279373486884243,0.4,0.302,0.894627560766294
"Fnip1",2.90255479654065e-06,0.278431631459208,0.263,0.16,0.0486323056160386
"Ddx3x",1.06888161426595e-06,0.278277896586393,0.417,0.291,0.0179091114470259
"Mafb",5.38473486245536e-09,0.27783830721211,0.881,0.781,9.02212326204395e-05
"Frmd4b",2.56805878523107e-06,0.277733811168001,0.499,0.373,0.0430278249465466
"Zbtb7a",6.75816562621489e-06,0.276927049542237,0.406,0.29,0.11323306506723
"Sec62",2.32956434520963e-05,0.276409039015604,0.663,0.566,0.390318506039873
"Ccdc50",1.4467046809256e-06,0.276379485504681,0.442,0.316,0.0242395369289085
"Thrsp",8.13442011947596e-08,0.276031011274012,0.259,0.145,0.0013629220910182
"Scoc",7.59151390304983e-06,0.275875352622283,0.833,0.758,0.1271958154456
"Klf4",0.000515690544788689,0.274919467377182,0.148,0.086,1
"Gm42418",5.30675307972787e-25,0.274677014828784,1,1,8.89146478508405e-21
"Ints6l",3.68392809527693e-06,0.274405656287771,0.386,0.268,0.061724215236365
"Fgd2",6.25226979612258e-07,0.273886579586642,0.55,0.416,0.0104756780434034
"Sowahc",1.41321851411993e-06,0.273583257244269,0.413,0.289,0.0236784762040795
"Mef2c",4.15763398771202e-06,0.273339981975377,0.853,0.777,0.0696611574641148
"Acp2",7.71843242998658e-06,0.272896872880016,0.417,0.304,0.129322335364425
"Tnrc6b",5.7480070038053e-07,0.272416929627679,0.408,0.28,0.00963078573487579
"Irf8",4.79123645190448e-09,0.271682809321238,0.769,0.629,8.02771667516596e-05
"Akirin2",1.99605725598202e-07,0.270468582650939,0.472,0.335,0.00334439393239787
"Cebpa",1.00630406898917e-07,0.268290551310254,0.502,0.361,0.00168606246759135
"Ecscr",2.23336110190665e-08,0.268151511060731,0.68,0.536,0.000374199652624459
"Serinc1",1.07638627002937e-05,0.267824094720977,0.552,0.442,0.180348519543422
"Mbnl1",4.04607613635809e-08,0.266983486174838,0.795,0.672,0.000677920056646797
"Man1a",8.64393914026187e-06,0.26681471700334,0.43,0.315,0.144829200295088
"Tlr3",3.14538109460918e-05,0.266702403533671,0.297,0.2,0.527008602401768
"Trem2",5.19193434704116e-13,0.265156964594402,0.983,0.975,8.69908599846746e-09
"Tmem30a",3.46037179818131e-05,0.264840999500048,0.471,0.365,0.579785294785278
"Cep170",0.00019641642863473,0.264074213195175,0.272,0.196,1
"Asph",1.55204190176774e-05,0.264039215017551,0.527,0.41,0.260044620641185
"Tgfb1",1.07182972513091e-05,0.263021904182585,0.66,0.56,0.179585070445684
"Cpsf6",3.83501650888812e-06,0.262399765434306,0.26,0.159,0.0642557016064205
"Fez2",2.28738442636747e-06,0.261965506236721,0.378,0.26,0.038325126063787
"Lpcat2",2.29268155324318e-06,0.261929550218015,0.844,0.78,0.0384138794245895
"Tmx3",1.00336420441312e-06,0.260841650612467,0.351,0.231,0.0168113672449418
"Jmjd1c",2.46705312116903e-06,0.259739225569858,0.55,0.423,0.041335475045187
"Dock4",1.40419273894548e-06,0.259237032283644,0.52,0.39,0.0235272493410315
"Tlr7",2.65671794107413e-05,0.25889594881483,0.402,0.293,0.445133091026971
"Ptafr",2.84892765576335e-06,0.258720856661534,0.328,0.216,0.047733782872315
"Laptm5",2.4818627782106e-11,0.258643362511696,0.955,0.929,4.15836108489185e-07
"Pnrc1",8.95314241560986e-10,0.25818118761261,0.55,0.391,1.50009901173543e-05
"Macf1",9.50016547445273e-06,0.258082467238829,0.619,0.501,0.159175272524456
"Adgre1",1.45736259724728e-06,0.257124520646907,0.58,0.451,0.0244181103168781
"Ralbp1",1.35332298790937e-06,0.256946687410199,0.372,0.252,0.0226749266624215
"Havcr2",7.43117911127378e-07,0.256918184486174,0.456,0.326,0.0124509406009392
"Slc16a6",0.000302342433784687,0.256726332912315,0.4,0.308,1
"Rps6ka1",3.12030982037421e-06,0.256128443881644,0.533,0.406,0.0522807910403698
"Pde3b",4.00015043686527e-06,0.25492401765224,0.605,0.484,0.0670225205696775
"Daglb",2.36126629048011e-06,0.254466861872854,0.534,0.406,0.0395630166969942
"Pmp22",8.87697066207501e-05,0.254082512783893,0.644,0.554,1
"2810013P06Rik",0.000326588366964521,0.253666752883278,0.284,0.2,1
"Crybb1",0.000120089915695627,0.253459836149364,0.542,0.438,1
"Sgk1",4.36889181901666e-06,0.252311403887966,0.606,0.482,0.0732007824276241
"Lipa",6.11409659415685e-06,0.252111009343711,0.422,0.304,0.102441688435098
"Gls",0.000194789154424607,0.251957232841187,0.302,0.212,1
"Phyhd1",7.06876218688644e-06,0.251931046146068,0.556,0.442,0.118437110441282
"Zfp36l2",4.31812744667428e-07,0.251297188838314,0.652,0.518,0.00723502253690276
"Il6ra",1.28604435089107e-06,0.250563065939018,0.479,0.35,0.0215476730991799
"Lnpep",1.13574436505586e-06,0.250471689465627,0.414,0.289,0.019029396836511
"Pip4k2a",2.77074375148766e-06,0.250270233485461,0.442,0.319,0.0464238115561758
"Numa1",1.27731827672582e-05,0.250179478776475,0.283,0.182,0.214014677265412
"Zfp638",0.000440152073989525,0.249356881392688,0.362,0.286,1
"Snx5",3.32337946521811e-08,0.249152106603151,0.767,0.637,0.000556832229397295
"Lmo2",2.18701342657935e-06,0.249110124171169,0.578,0.451,0.0366434099623371
"Cul1",1.76532583508938e-05,0.248678551894917,0.384,0.275,0.295780343669225
"Irak1",0.000152467590821509,0.248588334685766,0.23,0.167,1
"Zfp703",2.28014682743826e-08,0.248425539991758,0.221,0.112,0.00038203860093728
"Lrrc3",6.15807619269489e-05,0.248423696179791,0.33,0.231,1
"Susd3",1.64384078652088e-05,0.248250912149312,0.581,0.465,0.275425523781574
"Inka1",7.66306797705135e-07,0.246878293676306,0.378,0.254,0.0128394703955495
"Mbtd1",3.32202518636395e-05,0.246845364005859,0.192,0.112,0.55660531997528
"Agmo",3.44734897821538e-09,0.246598149222666,0.219,0.108,5.77603321299986e-05
"Hsd17b11",1.16641156578735e-05,0.246293245824853,0.414,0.3,0.195432257847671
"Phf14",2.28925425593863e-06,0.246043554627257,0.534,0.406,0.0383564550582517
"Tgfbrap1",2.92825469639318e-05,0.245845523028117,0.21,0.126,0.490629074380678
"Cd84",7.35609901010837e-07,0.244314251356557,0.643,0.512,0.0123251438914366
"Ulk2",2.61531756170469e-05,0.244026361544755,0.362,0.256,0.43819645746362
"Trim44",4.69096773943381e-05,0.243629543892082,0.257,0.166,0.785971644742135
"Ube2z",4.1086431409483e-06,0.243027128981627,0.151,0.078,0.0688403158265887
"Chd9",8.46220062629884e-05,0.242921917766591,0.478,0.373,1
"Ube3a",9.50298192127521e-05,0.24194209635442,0.365,0.265,1
"Numb",2.60304103299667e-06,0.241735558214375,0.476,0.35,0.0436139525078592
"Papss1",5.65605558689552e-05,0.241467376422776,0.358,0.256,0.947672113584345
"Rcbtb2",3.36761256618348e-07,0.241173211014981,0.543,0.406,0.00564243485464043
"Gcnt1",2.47640765229712e-05,0.241144233154826,0.395,0.286,0.414922102142382
"Kif21b",1.07356343116105e-05,0.240950031104785,0.251,0.155,0.179875552891034
"Crlf3",3.24332687843863e-05,0.240751684737204,0.436,0.326,0.543419418482393
"Lgals3",0.173341585728966,0.240519923162223,0.209,0.175,1
"Man1a2",8.08750616047664e-06,0.239951745007824,0.552,0.431,0.135506165718786
"Tlr13",3.23552804549369e-05,0.239601422394157,0.278,0.183,0.542112724022468
"Evi5",2.99371828369111e-08,0.239594776862581,0.178,0.081,0.000501597498432445
"Tacc1",1.57438701326499e-08,0.239434268569096,0.59,0.439,0.000263788544072549
"Sel1l",9.41767373537924e-07,0.23930878613835,0.307,0.193,0.0157793123436279
"Pdgfb",9.1897156366599e-07,0.239162431780843,0.619,0.487,0.0153973685492237
"Akna",9.89135937220295e-08,0.239104689435959,0.241,0.133,0.0016572972628126
"Gns",1.37805542005822e-08,0.238473459096967,0.729,0.587,0.000230893185630755
"Fli1",7.83006955845234e-06,0.238134792038632,0.444,0.326,0.131192815451869
"Rreb1",0.000152935714708135,0.237826672722929,0.317,0.224,1
"Adap2",8.01761555515034e-06,0.237663726088475,0.51,0.39,0.134335148626544
"Ep300",3.06481710404992e-05,0.237477216558158,0.421,0.311,0.513510105783564
"Sqstm1",2.5116715015507e-05,0.237304576146421,0.283,0.185,0.42083056008482
"Rbm5",8.63160400321185e-09,0.236599490530128,0.507,0.357,0.000144622525073815
"9930111J21Rik2",3.92058046681291e-07,0.236580569756403,0.535,0.399,0.00656893257214504
"Pja2",1.79859203825192e-06,0.236538400281788,0.206,0.112,0.0301354096009109
"Cnbp",4.29044635665319e-05,0.236291803508675,0.522,0.41,0.718864287057242
"Jak1",2.39092883393375e-05,0.236071464031136,0.447,0.334,0.400600126125599
"Anxa3",6.10672309313404e-08,0.235069893401707,0.842,0.729,0.00102318145425461
"F11r",7.89408742952878e-09,0.235046897533407,0.793,0.658,0.000132265434881755
"Bach1",0.000322548377252786,0.234886542155849,0.378,0.29,1
"Brd1",0.000226332415665441,0.234698839821922,0.384,0.287,1
"4632427E13Rik",0.000150590938594312,0.23426059353041,0.356,0.259,1
"Tab2",3.75427809762998e-06,0.234015489293294,0.463,0.341,0.0629029295257903
"Ctsf",9.91804273096826e-07,0.233622261337734,0.512,0.382,0.0166176805957373
"Lims1",0.000303181269150223,0.233573670502186,0.46,0.368,1
"Kmt2e",0.00113976116932442,0.232800612994386,0.436,0.349,1
"Nipbl",1.38032418677161e-05,0.231971134973942,0.405,0.291,0.231273317493584
"Cd9",9.19070951000779e-06,0.231909653167865,0.964,0.932,0.15399033784018
"Ttc14",0.000308037021236648,0.231855493608314,0.403,0.309,1
"Mgll",5.71529563484483e-06,0.231719239402884,0.19,0.103,0.0957597783618251
"Kctd12",6.50486908553495e-06,0.23166349082226,0.837,0.759,0.108989081528138
"Ppcdc",1.29963942795002e-05,0.23121453081619,0.347,0.239,0.217754586153026
"Plpp1",0.000167270467958286,0.230431433820635,0.191,0.116,1
"Rtn4",3.13012304508605e-07,0.230205491869764,0.701,0.569,0.00524452116204168
"Npc1",0.00175760243026575,0.230195743993952,0.36,0.279,1
"Fam53b",1.64047137647779e-05,0.230169722968991,0.202,0.116,0.274860979128854
"Creg1",1.94138967052829e-05,0.230027756659816,0.893,0.829,0.325279839297014
"Pip4p1",0.000100616372109578,0.229659328669967,0.485,0.38,1
"Cd82",4.04849672291612e-05,0.229569265306716,0.256,0.164,0.678325625924596
"Zmym4",1.11492508313193e-05,0.229558416959137,0.17,0.09,0.186805697678754
"Csf3r",0.00011280253355179,0.229531533678756,0.47,0.365,1
"3222401L13Rik",1.79800461091243e-06,0.229117580168068,0.166,0.082,0.0301255672558378
"Uhrf2",0.000359818927547546,0.229041316754825,0.274,0.192,1
"Prkca",1.20270695231495e-05,0.228646984613515,0.193,0.108,0.201513549860371
"Scarb2",1.02139506600975e-09,0.228120442601048,0.645,0.487,1.71134743309933e-05
"Plcl2",5.12978230423933e-05,0.227903697661312,0.316,0.218,0.859495025075299
"Rab2a",6.32939251030274e-06,0.227900225683291,0.567,0.445,0.106048971510122
"Zkscan3",9.34940504647608e-07,0.227622930364356,0.327,0.211,0.0156649281553707
"Sort1",8.75909965913077e-06,0.226579101130346,0.333,0.224,0.146758714788736
"Abca1",3.89851375681754e-07,0.226316910889964,0.709,0.58,0.00653195979954779
"Retreg1",1.54900010380671e-05,0.226163344170685,0.494,0.378,0.259534967392815
"Rsbn1",7.67598352791009e-05,0.226091960782687,0.247,0.159,1
"Clasp2",2.61349542336819e-05,0.22604914404864,0.32,0.218,0.437891158185341
"Unc93b1",1.64761592943493e-07,0.225996252872085,0.884,0.796,0.00276058048976823
"Abi3",1.42002552675554e-06,0.225564478154409,0.694,0.572,0.0237925277007891
"Specc1",8.31813857475875e-05,0.22532229030527,0.381,0.279,1
"Sh2b3",2.9326790490033e-07,0.224810671810702,0.278,0.168,0.00491370374660502
"Tmcc3",1.76101769644112e-06,0.224808208324491,0.578,0.449,0.029505851503871
"Map4k4",8.87271650085928e-05,0.224343991316585,0.491,0.383,1
"Rassf4",0.000264766258443391,0.22429760983273,0.338,0.246,1
"Hspa1a",0.000258617982261833,0.224093361111263,0.107,0.053,1
"Akap9",0.00110965651358687,0.223963164795069,0.31,0.228,1
"Tjp1",2.75483167767868e-06,0.22361380958386,0.329,0.218,0.0461572047595063
"Zmym5",1.1107601616999e-07,0.223194673369724,0.191,0.096,0.00186107865092819
"Gm29488",2.2175932411512e-05,0.223152488267425,0.143,0.073,0.371557747554884
"Fubp1",2.37851066963204e-05,0.223037048086882,0.357,0.25,0.398519462696848
"Tnpo1",5.17249408284015e-07,0.222800126028443,0.257,0.149,0.00866651383579866
"Tcn2",2.55927207366621e-06,0.222754724462474,0.669,0.544,0.0428806035942774
"Mtus1",0.000582080800523583,0.222652783835812,0.488,0.404,1
"Rnf167",0.000110608986771631,0.222298408554315,0.233,0.149,1
"Ogt",0.0001474370853387,0.222232549711175,0.331,0.237,1
"Gna15",8.62551856462308e-08,0.221783572939922,0.506,0.369,0.0014452056355026
"Scamp2",9.20089747062483e-05,0.221612838719836,0.791,0.72,1
"Foxn3",1.13503740043276e-05,0.221186176409505,0.471,0.353,0.190175516442509
"Cebpz",5.82099820052426e-05,0.221044862584211,0.5,0.39,0.975308248497839
"Dip2b",4.23210856156869e-05,0.220978547192018,0.452,0.342,0.709089789490834
"Il6st",0.000285841234831156,0.220916292090483,0.38,0.285,1
"Phf20l1",0.000406977521247769,0.220901057325236,0.342,0.252,1
"Rb1cc1",3.00659422022771e-05,0.220681932076308,0.313,0.212,0.503754861599152
"Spire1",0.000227594927342843,0.220368532150777,0.24,0.16,1
"Ankrd11",0.000198581985439016,0.219731191468501,0.449,0.347,1
"Ptpre",0.00086152860725061,0.219600398639227,0.431,0.345,1
"C3ar1",0.000440581473326638,0.219249767894352,0.624,0.532,1
"Orai1",4.23322973820792e-07,0.21863253054118,0.615,0.482,0.00709277642636737
"Junb",1.50410456459217e-05,0.21845003766729,0.734,0.624,0.252012719797418
"Crk",9.18994176680208e-06,0.218034545665947,0.245,0.149,0.153977474302769
"Naga",0.00125202513274852,0.217769812983228,0.26,0.185,1
"Hs6st1",7.1108908827319e-05,0.217636023126321,0.18,0.107,1
"Cltc",2.32607370389197e-05,0.217585972465911,0.744,0.639,0.389733649087099
"Ctsd",8.55381538449595e-10,0.217103982672024,0.992,0.989,1.4331917676723e-05
"Pts",0.000135652460646012,0.216764501550237,0.38,0.28,1
"Klk8",0.000310855515203363,0.216437214024627,0.383,0.287,1
"Crebrf",3.99719893142418e-06,0.216230046250311,0.236,0.14,0.0669730680960122
