"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Tpp2.1",2.25100836513622e-06,-0.0758589993792482,0.061,0.099,0.0310841745141661,"Granulocytes 2","Tpp2"
"Snrnp200.1",2.25515418353426e-06,-0.0431109228113904,0.072,0.106,0.0311414241204247,"Granulocytes 2","Snrnp200"
"Cry1.1",2.25538006215335e-06,0.136615315245022,0.148,0.142,0.0311445432782756,"Granulocytes 2","Cry1"
"Hist1h2ac.1",2.26642605486295e-06,0.0674455957564316,0.037,0.046,0.0312970773916024,"Granulocytes 2","Hist1h2ac"
"Bag1.1",2.26658393269078e-06,-0.0158243113994178,0.239,0.287,0.031299257526527,"Granulocytes 2","Bag1"
"Phb2.1",2.26679817770509e-06,-0.0820995278983186,0.067,0.108,0.0313022160359295,"Granulocytes 2","Phb2"
"Exoc1.1",2.29454833140676e-06,0.0164455960432493,0.059,0.082,0.031685417908396,"Granulocytes 2","Exoc1"
"Lamtor4.1",2.29676546161692e-06,-0.123396327217171,0.102,0.151,0.0317160342594681,"Granulocytes 2","Lamtor4"
"Slc23a2.1",2.33162571758124e-06,-0.0548963872628711,0.015,0.039,0.0321974195340794,"Granulocytes 2","Slc23a2"
"Erap1",2.36918863231233e-06,-0.0459535508088193,0.006,0.026,0.0327161258236009,"Granulocytes 2","Erap1"
"Baz1b.1",2.38150221362123e-06,0.0104719771765109,0.066,0.089,0.0328861640678956,"Granulocytes 2","Baz1b"
"Pip4p1.1",2.41088563718414e-06,0.0640270473422232,0.125,0.14,0.0332919197638758,"Granulocytes 2","Pip4p1"
"Ubtf.1",2.41685378749345e-06,-0.000130707906190741,0.076,0.101,0.0333743339514971,"Granulocytes 2","Ubtf"
"Lonrf3.1",2.43179500064685e-06,0.170877959567583,0.054,0.028,0.0335806571639323,"Granulocytes 2","Lonrf3"
"Mrpl48.1",2.43340277090397e-06,0.0391653014123994,0.037,0.049,0.0336028588634129,"Granulocytes 2","Mrpl48"
"Mrpl35.1",2.44949339233894e-06,-0.0706649376020766,0.011,0.036,0.0338250542548084,"Granulocytes 2","Mrpl35"
"Tbc1d5.1",2.45522507328532e-06,-0.0409422954952519,0.049,0.081,0.033904203036997,"Granulocytes 2","Tbc1d5"
"Ecm1.1",2.46604071309873e-06,-0.272559339666965,0.025,0.059,0.0340535562071804,"Granulocytes 2","Ecm1"
"Trpm7.1",2.48013142661357e-06,0.186826096284287,0.186,0.18,0.0342481348701068,"Granulocytes 2","Trpm7"
"Ppil4.1",2.49274633573717e-06,0.014069131594058,0.047,0.066,0.0344223341501946,"Granulocytes 2","Ppil4"
"Gm4221.1",2.49512269313405e-06,0.165006321086753,0.108,0.088,0.0344551492694882,"Granulocytes 2","Gm4221"
"Necap2.1",2.53671574088114e-06,-0.0209457785726774,0.133,0.167,0.0350295076658277,"Granulocytes 2","Necap2"
"Fundc2.1",2.54012525515058e-06,-0.00754827897342558,0.086,0.116,0.0350765896483743,"Granulocytes 2","Fundc2"
"Ttc7.1",2.54499528656275e-06,-0.0755974545201281,0.067,0.105,0.035143839912145,"Granulocytes 2","Ttc7"
"Gm48942.1",2.55150957993539e-06,-0.0782475280129024,0.014,0.039,0.0352337957893277,"Granulocytes 2","Gm48942"
"Akap9.1",2.56375923452838e-06,0.0323931557843579,0.079,0.105,0.0354029512696023,"Granulocytes 2","Akap9"
"Ppp1r3d.1",2.5651308301369e-06,-0.0731246992713246,0.007,0.029,0.0354218916333605,"Granulocytes 2","Ppp1r3d"
"Acyp1.1",2.57185929712262e-06,-0.103356674678912,0.014,0.043,0.0355148050339662,"Granulocytes 2","Acyp1"
"Pbrm1.1",2.57274260280132e-06,0.125077066294766,0.198,0.21,0.0355270026020834,"Granulocytes 2","Pbrm1"
"Jrkl.1",2.57926448637345e-06,0.0881080660425245,0.064,0.077,0.035617063292331,"Granulocytes 2","Jrkl"
"Caprin1.1",2.59016436281786e-06,0.0986803389719452,0.143,0.157,0.0357675796861519,"Granulocytes 2","Caprin1"
"Ubp1.1",2.59678458508188e-06,0.119995557393461,0.103,0.109,0.0358589983353957,"Granulocytes 2","Ubp1"
"Selp.1",2.61011794130522e-06,-0.0479802740110169,0.001,0.016,0.0360431186514838,"Granulocytes 2","Selp"
"Slc35b2.1",2.61884794923581e-06,-0.0648514324949228,0.012,0.039,0.0361636713309972,"Granulocytes 2","Slc35b2"
"Ulk1.1",2.64969084828105e-06,0.122218105160313,0.069,0.06,0.036589580923913,"Granulocytes 2","Ulk1"
"Faf2.1",2.65329498890845e-06,0.0318719093473246,0.071,0.09,0.0366393505018368,"Granulocytes 2","Faf2"
"Cnnm4.1",2.66082047382482e-06,0.023014435858301,0.024,0.036,0.036743269923047,"Granulocytes 2","Cnnm4"
"Rfxap.1",2.66732788736581e-06,0.0617278768592573,0.112,0.125,0.0368331307966345,"Granulocytes 2","Rfxap"
"Ndufa5.1",2.68511524483969e-06,-0.0578566737523912,0.006,0.027,0.0370787564159913,"Granulocytes 2","Ndufa5"
"Rex1bd.1",2.70126084751966e-06,-0.0798339477857931,0.096,0.14,0.037301711043399,"Granulocytes 2","Rex1bd"
"Hk3.1",2.71554519835334e-06,0.113433709125981,0.162,0.169,0.0374989636440613,"Granulocytes 2","Hk3"
"Btbd7.1",2.72162908295984e-06,0.00670946080561763,0.143,0.174,0.0375829760065924,"Granulocytes 2","Btbd7"
"Gt(ROSA)26Sor.1",2.72468570663921e-06,0.12399735107288,0.112,0.122,0.0376251849229809,"Granulocytes 2","Gt(ROSA)26Sor"
"Mapre2.1",2.72578129164262e-06,0.091470031860358,0.091,0.096,0.037640313856293,"Granulocytes 2","Mapre2"
"Rad23a.1",2.74558219034815e-06,-0.0776989738034412,0.026,0.056,0.0379137444665177,"Granulocytes 2","Rad23a"
"Lyar.1",2.76160017240817e-06,-0.0427363067102511,0.029,0.055,0.0381349367807844,"Granulocytes 2","Lyar"
"Hspd1.1",2.763998617115e-06,-0.100363488812885,0.025,0.059,0.0381680569037411,"Granulocytes 2","Hspd1"
"Adam15.1",2.76671751604257e-06,-0.0209369390118757,0.025,0.046,0.0382056021790319,"Granulocytes 2","Adam15"
"4833438C02Rik.1",2.77901231607157e-06,-0.170979843447215,0.072,0.121,0.0383753810726323,"Granulocytes 2","4833438C02Rik"
"Ppan.1",2.78208374807457e-06,-0.0913847210437747,0.006,0.028,0.0384177944771618,"Granulocytes 2","Ppan"
"Atf2.1",2.80552787037874e-06,-0.04540910291356,0.086,0.124,0.03874153436206,"Granulocytes 2","Atf2"
"Csnk2a2.1",2.83533923364597e-06,0.0387378473492638,0.088,0.105,0.0391531994774172,"Granulocytes 2","Csnk2a2"
"Grhpr.1",2.84411994618593e-06,0.00692158802473886,0.063,0.086,0.0392744523368815,"Granulocytes 2","Grhpr"
"Prr13.1",2.84578233625975e-06,-0.173554772529924,0.352,0.43,0.0392974082814108,"Granulocytes 2","Prr13"
"Mplkip.1",2.86176645523705e-06,-0.0697039139695287,0.081,0.123,0.0395181329803685,"Granulocytes 2","Mplkip"
"Trim26.1",2.87958877943328e-06,-0.122108883671759,0.032,0.069,0.0397642414551942,"Granulocytes 2","Trim26"
"Plscr1.1",2.89269670635331e-06,-0.100684591407572,0.07,0.113,0.0399452488180328,"Granulocytes 2","Plscr1"
"Ccdc50.1",2.90100985014323e-06,-0.0462075104594673,0.002,0.019,0.0400600450206278,"Granulocytes 2","Ccdc50"
"Rnf167.1",2.90387580265774e-06,-0.0636356434977166,0.062,0.097,0.0400996209589008,"Granulocytes 2","Rnf167"
"Tbl1xr1.1",2.91024841348961e-06,0.0142321582312945,0.09,0.12,0.0401876203418781,"Granulocytes 2","Tbl1xr1"
"Tirap.1",2.9243682190447e-06,-0.0480096848102281,0.068,0.104,0.0403826007367882,"Granulocytes 2","Tirap"
"Sirt7.1",2.93110629830544e-06,-0.0611466688735111,0.106,0.147,0.0404756468732998,"Granulocytes 2","Sirt7"
"Smn1.1",2.93209078967603e-06,-0.0739975494417342,0.049,0.086,0.0404892417146363,"Granulocytes 2","Smn1"
"Ptpn7",2.93707861221242e-06,-0.0465699115121004,0.013,0.036,0.0405581185560414,"Granulocytes 2","Ptpn7"
"Zfp503.1",2.9379482058714e-06,0.15638422830925,0.114,0.109,0.0405701267748782,"Granulocytes 2","Zfp503"
"Uqcc2.1",2.93813375125458e-06,-0.18862685391224,0.128,0.188,0.0405726889710745,"Granulocytes 2","Uqcc2"
"Maea.1",2.93878383362743e-06,0.0199213409863774,0.11,0.133,0.0405816659585611,"Granulocytes 2","Maea"
"Sdcbp.1",2.93936085200373e-06,0.0139305009795927,0.681,0.733,0.0405896340053195,"Granulocytes 2","Sdcbp"
"B4galnt1.1",2.9541560708846e-06,-0.0970325352680648,0.016,0.045,0.0407939411828455,"Granulocytes 2","B4galnt1"
"C1galt1c1.1",2.9691787726989e-06,-0.0910097548667924,0.027,0.06,0.0410013896721992,"Granulocytes 2","C1galt1c1"
"Mrps9.1",2.97268933987332e-06,-0.0587419724579167,0.002,0.019,0.0410498670943106,"Granulocytes 2","Mrps9"
"Fbxl15.1",2.97953603976362e-06,0.15993899517313,0.096,0.086,0.0411444131730959,"Granulocytes 2","Fbxl15"
"Arfgap2.1",2.98256865511576e-06,-0.00161257214156424,0.032,0.048,0.0411862905584936,"Granulocytes 2","Arfgap2"
"Map3k11.1",2.99515945791817e-06,-0.100771913004168,0.045,0.084,0.0413601569543921,"Granulocytes 2","Map3k11"
"Ndrg1.1",3.00014635629466e-06,0.232863499678275,0.222,0.188,0.041429021034073,"Granulocytes 2","Ndrg1"
"Nfyb.1",3.03684625325334e-06,0.117381415974422,0.157,0.156,0.0419358099111754,"Granulocytes 2","Nfyb"
"Abtb1.1",3.0476858530428e-06,0.0608123122583433,0.113,0.127,0.042085493944668,"Granulocytes 2","Abtb1"
"Mapk8ip3.1",3.05142846283045e-06,0.0547028638345596,0.114,0.13,0.0421371756432257,"Granulocytes 2","Mapk8ip3"
"Nek6.1",3.08230101714258e-06,-0.047558665235245,0.082,0.118,0.0425634947457219,"Granulocytes 2","Nek6"
"Ctbp1.1",3.08789604938195e-06,-0.0416984217062532,0.027,0.054,0.0426407565459154,"Granulocytes 2","Ctbp1"
"Gm16286.1",3.09372799509807e-06,-0.0417121090363653,0.102,0.144,0.0427212898843092,"Granulocytes 2","Gm16286"
"Crybg3.1",3.10128949062334e-06,0.0718080918383155,0.096,0.118,0.0428257065760177,"Granulocytes 2","Crybg3"
"Ppp1r16b.1",3.10130526597641e-06,-0.0654286091126182,0.008,0.031,0.0428259244178682,"Granulocytes 2","Ppp1r16b"
"Mctp1.1",3.10383569136423e-06,-0.0571938633560646,0.048,0.082,0.0428608670620486,"Granulocytes 2","Mctp1"
"Tcf20.1",3.10756727681773e-06,0.0467514435349081,0.078,0.095,0.0429123965255761,"Granulocytes 2","Tcf20"
"Taf1d.1",3.12888444703946e-06,-0.0807409707255813,0.078,0.121,0.0432067653291678,"Granulocytes 2","Taf1d"
"Sharpin.1",3.14110205377903e-06,0.0398014482266535,0.045,0.063,0.0433754782606346,"Granulocytes 2","Sharpin"
"Smc1a.1",3.14435444122515e-06,-0.090815675839489,0.027,0.06,0.0434203904788781,"Granulocytes 2","Smc1a"
"Cd63.1",3.15519898425688e-06,0.158695300330533,0.607,0.587,0.0435701427736032,"Granulocytes 2","Cd63"
"Dennd3.1",3.1579560418009e-06,0.101965668884047,0.088,0.09,0.0436082149812286,"Granulocytes 2","Dennd3"
"Gatad1.1",3.17110794436598e-06,-0.0706976837317748,0.064,0.103,0.0437898296037498,"Granulocytes 2","Gatad1"
"Srek1ip1.1",3.17927379996133e-06,-0.103935803945741,0.008,0.032,0.0439025919036661,"Granulocytes 2","Srek1ip1"
"Phactr4.1",3.18562776201802e-06,0.0985476121477318,0.117,0.13,0.0439903337657069,"Granulocytes 2","Phactr4"
"Polr2j.1",3.19222967921044e-06,-0.158362043101592,0.097,0.152,0.0440814996402169,"Granulocytes 2","Polr2j"
"Nuak2.1",3.20060402320133e-06,-0.0493298160654705,0.024,0.051,0.0441971409563872,"Granulocytes 2","Nuak2"
"Ppp2r3c.1",3.28572684475589e-06,0.1093109083572,0.118,0.116,0.0453726019992342,"Granulocytes 2","Ppp2r3c"
"Blcap.1",3.28584193923122e-06,0.0837718493726677,0.176,0.191,0.0453741913388439,"Granulocytes 2","Blcap"
"Zmym2.1",3.29060721451619e-06,0.107819416421828,0.102,0.105,0.045439995025254,"Granulocytes 2","Zmym2"
"Sfswap.1",3.30360088341401e-06,-0.0250546210538052,0.058,0.088,0.045619424599064,"Granulocytes 2","Sfswap"
"Csnk1g2.1",3.31660510724834e-06,0.00828980013862385,0.076,0.096,0.0457989999259924,"Granulocytes 2","Csnk1g2"
"Uhmk1.1",3.3315080306437e-06,0.0099894819622731,0.024,0.038,0.0460047943951588,"Granulocytes 2","Uhmk1"
"Ppt2.1",3.34550995993898e-06,-0.0259703908741409,0.034,0.057,0.0461981470367973,"Granulocytes 2","Ppt2"
"Hax1.1",3.35277142940167e-06,0.0256378519909323,0.055,0.069,0.0462984206686077,"Granulocytes 2","Hax1"
"D5Ertd579e.1",3.39492115829584e-06,-0.0317655019005347,0.021,0.044,0.0468804662749073,"Granulocytes 2","D5Ertd579e"
"Uap1l1.1",3.39643020451984e-06,-0.0283877126165973,0.057,0.082,0.0469013046942145,"Granulocytes 2","Uap1l1"
"Tma16.1",3.43400810221187e-06,-0.101180518611298,0.007,0.029,0.0474202178834437,"Granulocytes 2","Tma16"
"Capn2.1",3.43446859115285e-06,0.00639266060812416,0.023,0.039,0.0474265767752297,"Granulocytes 2","Capn2"
"Prpf31.1",3.45968263421107e-06,-0.0339151080174711,0.008,0.025,0.0477747574958207,"Granulocytes 2","Prpf31"
"Setd3.1",3.46697415540814e-06,0.0627477813095695,0.065,0.074,0.047875446112031,"Granulocytes 2","Setd3"
"Taok3.1",3.46785868548537e-06,-0.0572464400343211,0.042,0.074,0.0478876605878675,"Granulocytes 2","Taok3"
"Ciao2b.1",3.48081858906256e-06,-0.119345304980359,0.055,0.099,0.0480666238963649,"Granulocytes 2","Ciao2b"
"Bag6.1",3.50702403236496e-06,0.0657083446408521,0.094,0.11,0.0484284948629277,"Granulocytes 2","Bag6"
"Vps54.1",3.5428182072158e-06,-0.0980575087684643,0.058,0.099,0.048922776623443,"Granulocytes 2","Vps54"
"Pqlc3.1",3.54464415827111e-06,-0.0840624043370799,0.019,0.049,0.0489479911815658,"Granulocytes 2","Pqlc3"
"Aspscr1.1",3.55878150481688e-06,0.0680146800844242,0.055,0.059,0.0491432138000163,"Granulocytes 2","Aspscr1"
"Milr1.1",3.56980492192628e-06,-0.0489952013162577,0.08,0.114,0.0492954361668801,"Granulocytes 2","Milr1"
"Zmynd11.1",3.57977958395748e-06,0.0921846719726506,0.092,0.098,0.0494331762748689,"Granulocytes 2","Zmynd11"
"Pbdc1.1",3.59958297943915e-06,-0.106178906590487,0.027,0.06,0.0497066413630752,"Granulocytes 2","Pbdc1"
"Gtf2f1.1",3.62901143865364e-06,-0.0390624488952228,0.071,0.102,0.0501130189563681,"Granulocytes 2","Gtf2f1"
"Paip1.1",3.63446535991249e-06,0.000948090089919751,0.036,0.058,0.0501883321550316,"Granulocytes 2","Paip1"
"Sft2d2.1",3.63489457291005e-06,-0.093752773968692,0.08,0.124,0.0501942591573149,"Granulocytes 2","Sft2d2"
"5031425E22Rik.1",3.65568767854261e-06,-0.0547023362817792,0.126,0.169,0.0504813911529949,"Granulocytes 2","5031425E22Rik"
"Tfip11.1",3.65753383626073e-06,0.0259814927119916,0.039,0.054,0.0505068847449244,"Granulocytes 2","Tfip11"
"Dmtf1.1",3.65866685511943e-06,0.0655387991031218,0.094,0.107,0.0505225306023442,"Granulocytes 2","Dmtf1"
"Mrpl53.1",3.66388284652214e-06,-0.0296609783098678,0.064,0.092,0.0505945582276242,"Granulocytes 2","Mrpl53"
"Rnaset2b.1",3.67159372495864e-06,-0.0487155785029176,0.024,0.051,0.0507010377479539,"Granulocytes 2","Rnaset2b"
"Snhg3.1",3.68602799750218e-06,0.0817920348868181,0.132,0.149,0.0509003606175076,"Granulocytes 2","Snhg3"
"Asxl2.1",3.69808327817852e-06,-0.0166821409563236,0.04,0.066,0.0510668319883672,"Granulocytes 2","Asxl2"
"Id3.1",3.70000604397845e-06,-0.205475161928459,0.065,0.112,0.0510933834612984,"Granulocytes 2","Id3"
"Gosr1.1",3.72627043652922e-06,0.0250952645839087,0.055,0.072,0.0514560684580321,"Granulocytes 2","Gosr1"
"Nlrc5.1",3.74480448401454e-06,-0.0404397754370728,0.032,0.058,0.0517120051197568,"Granulocytes 2","Nlrc5"
"Gatad2b.1",3.7567372965432e-06,-0.0254254081716291,0.108,0.146,0.051876785327965,"Granulocytes 2","Gatad2b"
"Mospd1.1",3.76810473243806e-06,0.0744406590805373,0.045,0.051,0.0520337582502372,"Granulocytes 2","Mospd1"
"Limd1.1",3.82524607347264e-06,-0.0250908804050604,0.024,0.048,0.0528228230285837,"Granulocytes 2","Limd1"
"Atg2a.1",3.83087737113722e-06,-0.348366076887189,0.172,0.237,0.0529005856180339,"Granulocytes 2","Atg2a"
"Ormdl2.1",3.83974973751229e-06,-0.0946663599137591,0.027,0.058,0.0530231041253072,"Granulocytes 2","Ormdl2"
"Hlx.1",3.84525971035174e-06,-0.0836890727022177,0.01,0.034,0.0530991913402471,"Granulocytes 2","Hlx"
"Tradd.1",3.86197785180003e-06,0.0818055430119424,0.092,0.097,0.0533300521555067,"Granulocytes 2","Tradd"
"Cog5.1",3.88812683679542e-06,0.0948112107980146,0.088,0.098,0.0536911434893079,"Granulocytes 2","Cog5"
"Gtf2h1.1",3.89086106738457e-06,-0.0060862100617125,0.064,0.091,0.0537289004795135,"Granulocytes 2","Gtf2h1"
"Rnf40.1",3.90265055558603e-06,-0.00787841487623225,0.028,0.049,0.0538917015220874,"Granulocytes 2","Rnf40"
"Cyhr1.1",3.90828851484375e-06,-0.0837924328370051,0.027,0.058,0.0539695561014774,"Granulocytes 2","Cyhr1"
"5430425K12Rik.1",3.91172095889913e-06,-0.0664054326089596,0.028,0.059,0.0540169547214381,"Granulocytes 2","5430425K12Rik"
"Banp.1",3.92283780642413e-06,0.0606421356940885,0.049,0.056,0.0541704672689109,"Granulocytes 2","Banp"
"Rpl17.1",3.92349453484956e-06,0.0372530879931139,0.815,0.848,0.0541795360317375,"Granulocytes 2","Rpl17"
"9130401M01Rik.1",3.94095015429975e-06,-0.0799790322799438,0.01,0.034,0.0544205806807253,"Granulocytes 2","9130401M01Rik"
"Acvr1b.1",3.94247188801198e-06,0.0679408631231688,0.096,0.103,0.0544415943015574,"Granulocytes 2","Acvr1b"
"Ncapg2.1",4.00095473637159e-06,0.195076250740947,0.076,0.054,0.0552491839545554,"Granulocytes 2","Ncapg2"
"Pes1.1",4.02901760157238e-06,-0.0632066396886387,0.009,0.031,0.0556367040601131,"Granulocytes 2","Pes1"
"Itga1.1",4.06348749825802e-06,-0.0292755684872287,0,0.011,0.056112698863445,"Granulocytes 2","Itga1"
"Gm50431.1",4.06348749826429e-06,-0.0337870128467496,0,0.011,0.0561126988635315,"Granulocytes 2","Gm50431"
"Glud1.1",4.07622546009371e-06,-0.0689402150194138,0.075,0.116,0.0562885973784341,"Granulocytes 2","Glud1"
"Snx13.1",4.12425364450122e-06,0.00100501458520008,0.052,0.073,0.0569518185769174,"Granulocytes 2","Snx13"
"Nasp.1",4.14119508687998e-06,-0.107717938871097,0.017,0.047,0.0571857629547257,"Granulocytes 2","Nasp"
"Smc4.1",4.15455453878205e-06,-0.00444743045879498,0.065,0.091,0.0573702436260413,"Granulocytes 2","Smc4"
"Dynlt1a.1",4.16388959921158e-06,-0.033135854445178,0.008,0.025,0.0574991514755127,"Granulocytes 2","Dynlt1a"
"2810004N23Rik.1",4.19111598378358e-06,-0.0980069386525577,0.016,0.044,0.0578751206200675,"Granulocytes 2","2810004N23Rik"
"Crispld2.1",4.20386595571327e-06,-0.0876598292959689,0.008,0.031,0.0580511849824445,"Granulocytes 2","Crispld2"
"Mms19.1",4.2147599464957e-06,0.0939597642633332,0.07,0.069,0.0582016201011592,"Granulocytes 2","Mms19"
"Helz2.1",4.22029479682017e-06,-0.0999891313803236,0.043,0.081,0.0582780508492898,"Granulocytes 2","Helz2"
"Ilkap.1",4.22140373581101e-06,0.103022507667617,0.147,0.153,0.0582933641878143,"Granulocytes 2","Ilkap"
"Surf2.1",4.2268266785094e-06,-0.0678020286328766,0.004,0.023,0.0583682496035363,"Granulocytes 2","Surf2"
"Tiprl.1",4.2329505772196e-06,0.0546760832487215,0.11,0.127,0.0584528145208254,"Granulocytes 2","Tiprl"
"Eif4g1.1",4.23802600658856e-06,0.00835265061856916,0.08,0.107,0.0585229011249814,"Granulocytes 2","Eif4g1"
"Tnfaip6.1",4.26292722954401e-06,-0.26476266259222,0.048,0.09,0.0588667621127732,"Granulocytes 2","Tnfaip6"
"Slc25a24.1",4.30776892652447e-06,-0.0413330927309601,0.035,0.064,0.0594859811063764,"Granulocytes 2","Slc25a24"
"Mcur1.1",4.32763526109553e-06,0.0215715082991512,0.063,0.084,0.0597603153204682,"Granulocytes 2","Mcur1"
"Rnf141.1",4.35186707887541e-06,0.0736825745610449,0.136,0.146,0.0600949324921905,"Granulocytes 2","Rnf141"
"Ccdc88b.1",4.38347274041946e-06,0.0150506217516128,0.166,0.199,0.0605313750724523,"Granulocytes 2","Ccdc88b"
"Naxd.1",4.38958323723668e-06,0.0173251064991161,0.069,0.094,0.0606157549230013,"Granulocytes 2","Naxd"
"Cebpe.1",4.3915975378643e-06,-0.0783140547567885,0.031,0.063,0.0606435704003682,"Granulocytes 2","Cebpe"
"Sh2b3",4.42854229642341e-06,-0.093743523134196,0.017,0.046,0.0611537405713109,"Granulocytes 2","Sh2b3"
"Gopc.1",4.44643403163221e-06,-0.0379199471822151,0.007,0.024,0.0614008075428091,"Granulocytes 2","Gopc"
"Cops5.1",4.4831140987241e-06,-0.0555719935100892,0.049,0.08,0.061907322589281,"Granulocytes 2","Cops5"
"Zbtb7b.1",4.51519222986672e-06,-0.0105667131990766,0.08,0.105,0.0623502895022295,"Granulocytes 2","Zbtb7b"
"Ankrd13c.1",4.51821099849635e-06,-0.064033157045221,0.033,0.064,0.0623919756782361,"Granulocytes 2","Ankrd13c"
"Arap3.1",4.52133324417509e-06,-0.018706280444068,0.029,0.055,0.0624350907688138,"Granulocytes 2","Arap3"
"Mvb12a.1",4.52868057596128e-06,0.0618475411724272,0.11,0.118,0.0625365500734493,"Granulocytes 2","Mvb12a"
"Snhg6.1",4.52971400378479e-06,-0.0393167135981798,0.031,0.056,0.0625508206782641,"Granulocytes 2","Snhg6"
"Slc25a28.1",4.53427692637394e-06,-0.0175797083098098,0.023,0.044,0.0626138300762977,"Granulocytes 2","Slc25a28"
"Shkbp1.1",4.5475407012232e-06,0.0397363300084767,0.066,0.082,0.0627969895431911,"Granulocytes 2","Shkbp1"
"Itch.1",4.57087633899596e-06,0.0741595434135699,0.168,0.181,0.0631192313651951,"Granulocytes 2","Itch"
"Ube2w.1",4.61576963945108e-06,-0.0511891665326174,0.048,0.079,0.06373916295118,"Granulocytes 2","Ube2w"
"Cox20.1",4.62747164742503e-06,-0.138476074941215,0.039,0.078,0.0639007559792923,"Granulocytes 2","Cox20"
"Cldnd1.1",4.63150691748182e-06,-0.018110041657477,0.034,0.056,0.0639564790235064,"Granulocytes 2","Cldnd1"
"Ivns1abp",4.65949389875958e-06,-0.0886311613651111,0.012,0.039,0.064342951247971,"Granulocytes 2","Ivns1abp"
"Ythdf1.1",4.68247943269351e-06,-0.0505821799985226,0.038,0.069,0.0646603584860647,"Granulocytes 2","Ythdf1"
"Dvl2.1",4.73909242683493e-06,0.127753854787663,0.058,0.048,0.0654421273221635,"Granulocytes 2","Dvl2"
"B4galt1.1",4.75010467979217e-06,-0.0540643312145215,0.128,0.172,0.06559419552325,"Granulocytes 2","B4galt1"
"Mdfic.1",4.76093475436831e-06,-0.0031786275611991,0.016,0.032,0.065743748023072,"Granulocytes 2","Mdfic"
"Tollip.1",4.77190942001812e-06,0.0699415784563224,0.11,0.125,0.0658952971810302,"Granulocytes 2","Tollip"
"Dnpep.1",4.7786510138768e-06,-0.0106188894795193,0.018,0.034,0.0659883918506248,"Granulocytes 2","Dnpep"
"Pdhb.1",4.84235595470341e-06,-0.0667985237836086,0.04,0.072,0.0668680933784994,"Granulocytes 2","Pdhb"
"Vti1b.1",4.84523848382096e-06,-0.00943569470165606,0.087,0.115,0.0669078982230836,"Granulocytes 2","Vti1b"
"Plxnb2.1",4.84766034230995e-06,-0.041924568520713,0.002,0.017,0.0669413416669581,"Granulocytes 2","Plxnb2"
"Bend4.1",4.88841812626886e-06,0.00300434258585441,0.046,0.066,0.0675041659056467,"Granulocytes 2","Bend4"
"Bmp2k.1",4.89401824372698e-06,0.0894280146973666,0.105,0.118,0.0675814979276258,"Granulocytes 2","Bmp2k"
"Stard3.1",4.90303810570467e-06,-0.0540295373059259,0.049,0.082,0.0677060532016758,"Granulocytes 2","Stard3"
"Efcab14.1",4.90377970364483e-06,-0.0837489012409903,0.015,0.042,0.0677162939276315,"Granulocytes 2","Efcab14"
"Ccny.1",4.94444396894518e-06,-0.0579996724050624,0.011,0.035,0.068277826767164,"Granulocytes 2","Ccny"
"Timm50.1",4.94554407070926e-06,-0.0520716991596852,0.011,0.032,0.0682930180724242,"Granulocytes 2","Timm50"
"Gm36043.1",4.96662962433142e-06,0.161357818525418,0.11,0.092,0.0685841884823926,"Granulocytes 2","Gm36043"
"Bod1l.1",4.9795995018436e-06,-0.0826219462150111,0.044,0.081,0.0687632895209582,"Granulocytes 2","Bod1l"
"Slc50a1.1",4.98143481254414e-06,-0.0909922769383184,0.008,0.031,0.068788633326422,"Granulocytes 2","Slc50a1"
"Snrpa1.1",4.98734152727113e-06,-0.076768285958283,0.006,0.028,0.068870199150087,"Granulocytes 2","Snrpa1"
"Snx17.1",5.00745501528065e-06,-0.0885961528517596,0.02,0.051,0.0691479463060105,"Granulocytes 2","Snx17"
"Pdcd11.1",5.0378049272155e-06,-0.099695248014965,0.009,0.033,0.0695670482399188,"Granulocytes 2","Pdcd11"
"Dnajc2.1",5.06471315371224e-06,-0.0641558299954265,0.037,0.069,0.0699386239396124,"Granulocytes 2","Dnajc2"
"Ppm1m",5.07246068486126e-06,-0.0507959511437255,0.004,0.021,0.0700456095972492,"Granulocytes 2","Ppm1m"
"Xpa.1",5.08408008399112e-06,0.0929725530985562,0.072,0.066,0.0702060618798334,"Granulocytes 2","Xpa"
"Tmx1.1",5.09028494440542e-06,-0.0439091091193982,0.057,0.094,0.0702917447972944,"Granulocytes 2","Tmx1"
"Grn.1",5.09269080687945e-06,-0.0610824288215901,0.223,0.274,0.0703249673521984,"Granulocytes 2","Grn"
"Stx5a.1",5.13347358489279e-06,-0.0264177241133722,0.049,0.078,0.0708881367337846,"Granulocytes 2","Stx5a"
"Cndp2.1",5.14823546206792e-06,-0.06621741939564,0.043,0.075,0.0710919834956958,"Granulocytes 2","Cndp2"
"Wdfy3.1",5.15304819728102e-06,-0.00527148215536005,0.106,0.132,0.0711584425562536,"Granulocytes 2","Wdfy3"
"Tm2d3.1",5.16375382639043e-06,-0.0867753169481239,0.021,0.051,0.0713062765886254,"Granulocytes 2","Tm2d3"
"Foxn2.1",5.17595972538878e-06,0.0827863835925405,0.207,0.225,0.0714748278478936,"Granulocytes 2","Foxn2"
"Sec22b.1",5.18937593915807e-06,0.0245723466659514,0.099,0.118,0.0716600923438338,"Granulocytes 2","Sec22b"
"Cln8.1",5.19614246456543e-06,-0.0292151518813088,0,0.011,0.071753531293184,"Granulocytes 2","Cln8"
