"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"C1qc",2.38575840775585e-89,-3.47251883437355,0.312,0.854,3.99733821219492e-85,"Mono/Mac 1","C1qc"
"Cst3",4.12522435190449e-86,-2.18775364562065,0.982,1,6.91181340161598e-82,"Mono/Mac 1","Cst3"
"Hexb",1.74718778073575e-84,-2.69622714914786,0.647,0.83,2.92741312662275e-80,"Mono/Mac 1","Hexb"
"C1qa",3.55107553364101e-80,-3.64558159183585,0.256,0.83,5.94982705661551e-76,"Mono/Mac 1","C1qa"
"C1qb",1.47603753919495e-75,-2.97409823734553,0.399,0.871,2.47310089692115e-71,"Mono/Mac 1","C1qb"
"H2-Eb1",1.36876786665158e-62,-3.16773585074157,0.232,0.69,2.29337056057472e-58,"Mono/Mac 1","H2-Eb1"
"H2-Ab1",3.68931076487799e-61,-2.68309223287057,0.46,0.743,6.18144018655308e-57,"Mono/Mac 1","H2-Ab1"
"S100a11",5.27840203902502e-59,1.4836825662693,0.984,0.596,8.84396261638643e-55,"Mono/Mac 1","S100a11"
"H2-Aa",5.36746205632419e-58,-2.87143538003804,0.309,0.713,8.99318267537118e-54,"Mono/Mac 1","H2-Aa"
"Sparc",9.21968644057101e-54,-2.76625873164309,0.035,0.339,1.54475846311767e-49,"Mono/Mac 1","Sparc"
"S100a6",1.78249862865166e-46,1.37057273033022,0.977,0.643,2.98657645230585e-42,"Mono/Mac 1","S100a6"
"Anxa2",4.18053299388345e-46,1.26379649227367,0.912,0.398,7.00448303125172e-42,"Mono/Mac 1","Anxa2"
"Prdx5",9.69256393654742e-45,1.34445625741349,0.989,0.678,1.62398908756852e-40,"Mono/Mac 1","Prdx5"
"S100a4",2.48433454314378e-44,2.02253360818357,0.874,0.374,4.1625025270374e-40,"Mono/Mac 1","S100a4"
"Csf1r",7.20747849227252e-44,-0.980444173729082,0.919,0.778,1.20761302138026e-39,"Mono/Mac 1","Csf1r"
"Pitpna",3.08577080363749e-43,0.81748128387543,0.917,0.415,5.17020898149462e-39,"Mono/Mac 1","Pitpna"
"Cebpb",5.43025641058415e-43,1.32548514861933,0.981,0.673,9.09839461593375e-39,"Mono/Mac 1","Cebpb"
"Actg1",6.63162499595847e-43,1.42239754751668,0.988,0.713,1.11112876807284e-38,"Mono/Mac 1","Actg1"
"Hsp90b1",8.4061373101279e-43,-1.47799434627825,0.807,0.819,1.40844830631193e-38,"Mono/Mac 1","Hsp90b1"
"S100a10",8.54506944481874e-43,1.32568524852269,0.924,0.456,1.43172638547938e-38,"Mono/Mac 1","S100a10"
"Hp",1.04359607370009e-42,2.2074048795675,0.761,0.211,1.74854522148451e-38,"Mono/Mac 1","Hp"
"Cd81",2.16833600535044e-42,-2.48509772858859,0.149,0.433,3.63304697696466e-38,"Mono/Mac 1","Cd81"
"Cd74",3.66648736509085e-42,-2.27734400423458,0.676,0.766,6.14319958020972e-38,"Mono/Mac 1","Cd74"
"Mcl1",6.7231434271036e-42,0.875391844853116,0.976,0.585,1.12646268121121e-37,"Mono/Mac 1","Mcl1"
"H2-K1",1.90976050325513e-39,-0.473132026382714,0.976,0.766,3.19980372320397e-35,"Mono/Mac 1","H2-K1"
"Unc93b1",1.61165371895032e-38,-0.602500416278422,0.837,0.637,2.70032580610126e-34,"Mono/Mac 1","Unc93b1"
"Lamp1",2.95475789584879e-38,-0.461192008427427,0.962,0.719,4.95069685449465e-34,"Mono/Mac 1","Lamp1"
"Mrpl52",4.40861433701578e-37,0.587309899446008,0.961,0.561,7.38663332166995e-33,"Mono/Mac 1","Mrpl52"
"Emb",1.26899067607709e-36,0.896727922850511,0.79,0.269,2.12619387776717e-32,"Mono/Mac 1","Emb"
"Serinc3",5.3899593432407e-36,-1.18616119876627,0.741,0.69,9.03087687959979e-32,"Mono/Mac 1","Serinc3"
"Ly86",1.20940303304056e-35,-1.12469715699282,0.723,0.737,2.02635478185946e-31,"Mono/Mac 1","Ly86"
"Olfml3",1.46545116303602e-35,-2.15360955485555,0.091,0.374,2.45536342366684e-31,"Mono/Mac 1","Olfml3"
"Marcks",2.64876827912908e-35,-1.25008657636527,0.821,0.801,4.43801125168078e-31,"Mono/Mac 1","Marcks"
"H2-DMa",3.29919968619441e-35,-0.890957693266923,0.638,0.532,5.52780907421873e-31,"Mono/Mac 1","H2-DMa"
"Arl6ip1",6.20657893521052e-35,-0.851720470886568,0.765,0.556,1.03991230059452e-30,"Mono/Mac 1","Arl6ip1"
"Vim",9.32452317144138e-35,1.20311847563827,0.967,0.667,1.562323857375e-30,"Mono/Mac 1","Vim"
"Spi1",1.00819250777079e-34,0.532533557196091,0.951,0.556,1.68922654676996e-30,"Mono/Mac 1","Spi1"
"P2ry12",1.01885665362802e-34,-2.06513218208561,0.118,0.327,1.70709432315375e-30,"Mono/Mac 1","P2ry12"
"Ndufa2",2.39665576642663e-34,0.307774208395113,0.924,0.515,4.01559673664782e-30,"Mono/Mac 1","Ndufa2"
"Mcemp1",4.77056069359549e-34,1.25953020921826,0.678,0.175,7.99307444211925e-30,"Mono/Mac 1","Mcemp1"
"Ptma",5.90216584615822e-34,-0.86424109706958,0.955,0.901,9.88907887523809e-30,"Mono/Mac 1","Ptma"
"Clec4e",8.59553300035218e-34,1.83948875222145,0.575,0.088,1.44018155420901e-29,"Mono/Mac 1","Clec4e"
"Ybx1",8.63362319778396e-34,0.09705635093666,0.953,0.614,1.4465635667887e-29,"Mono/Mac 1","Ybx1"
"Fxyd5",1.14473636687935e-33,0.549255060833598,0.986,0.673,1.91800578270635e-29,"Mono/Mac 1","Fxyd5"
"Cx3cr1",1.22628407421984e-33,-1.74102418289715,0.503,0.696,2.05463896635534e-29,"Mono/Mac 1","Cx3cr1"
"Btg1",1.26690326155787e-33,0.78081994641608,0.972,0.626,2.12269641474022e-29,"Mono/Mac 1","Btg1"
"Aprt",1.42143119757185e-33,0.956015638494776,0.912,0.491,2.38160797153163e-29,"Mono/Mac 1","Aprt"
"Gnai2",1.68983196532421e-33,0.338652652594217,0.977,0.643,2.83131345790072e-29,"Mono/Mac 1","Gnai2"
"H2-D1",1.99066172230536e-33,-0.126688543951153,0.995,0.778,3.33535371572263e-29,"Mono/Mac 1","H2-D1"
"Arpc1b",2.49099090219854e-33,0.495181535142712,0.98,0.649,4.17365525663365e-29,"Mono/Mac 1","Arpc1b"
"Cdc42",3.1899634395095e-33,0.225301595128923,0.985,0.678,5.34478374289816e-29,"Mono/Mac 1","Cdc42"
"F10",4.38997662042061e-33,1.01977488167537,0.729,0.228,7.35540582751472e-29,"Mono/Mac 1","F10"
"Fcrls",4.67846767912273e-33,-2.35797853969731,0.065,0.351,7.83877259637013e-29,"Mono/Mac 1","Fcrls"
"Ccl12",5.70959786662238e-33,-2.5733358200916,0.141,0.409,9.56643122552581e-29,"Mono/Mac 1","Ccl12"
"Scand1",8.47676694301807e-33,0.17038941612137,0.939,0.591,1.42028230130268e-28,"Mono/Mac 1","Scand1"
"Arhgdib",9.29009718818653e-33,0.607445727582914,0.959,0.591,1.55655578388065e-28,"Mono/Mac 1","Arhgdib"
"Prelid1",1.7451097063304e-32,0.413240186692148,0.916,0.503,2.92393131295658e-28,"Mono/Mac 1","Prelid1"
"Cox6b1",2.10205669962013e-32,0.291933967138713,0.974,0.649,3.52199600021352e-28,"Mono/Mac 1","Cox6b1"
"Arpc5",2.23227777411858e-32,0.320850964648766,0.943,0.556,3.74018141053568e-28,"Mono/Mac 1","Arpc5"
"Laptm5",2.48748646762731e-32,-0.678345703421014,0.965,0.836,4.16778357650956e-28,"Mono/Mac 1","Laptm5"
"Msn",5.81433695868269e-32,0.025746505225527,0.912,0.526,9.74192157427285e-28,"Mono/Mac 1","Msn"
"Pfdn5",6.06385808322353e-32,0.136570351218078,0.948,0.614,1.0159994218441e-27,"Mono/Mac 1","Pfdn5"
"Rnasek",7.41569531413482e-32,-0.336280509631827,0.9,0.614,1.24249974988329e-27,"Mono/Mac 1","Rnasek"
"Gmfg",7.61257713319055e-32,0.728050108771513,0.875,0.427,1.27548729866608e-27,"Mono/Mac 1","Gmfg"
"Gm10076",8.19617241590302e-32,0.465036203729735,0.917,0.509,1.37326868828455e-27,"Mono/Mac 1","Gm10076"
"Actr3",1.45312965060596e-31,0.182660158020933,0.936,0.579,2.43471872959029e-27,"Mono/Mac 1","Actr3"
"Atp5h",1.77868503015938e-31,0.512105493836615,0.97,0.632,2.98018676803203e-27,"Mono/Mac 1","Atp5h"
"Uba52",2.31965163757445e-31,0.638080895155504,0.95,0.579,3.88657631875599e-27,"Mono/Mac 1","Uba52"
"Pabpc1",2.53669703004435e-31,-0.0662094444217334,0.898,0.561,4.25023587383932e-27,"Mono/Mac 1","Pabpc1"
"Emilin2",2.56508293785262e-31,0.78364363876063,0.786,0.304,4.29779646237207e-27,"Mono/Mac 1","Emilin2"
"Arf5",3.00393005581941e-31,0.486092391620696,0.932,0.538,5.03308480852541e-27,"Mono/Mac 1","Arf5"
"Esd",3.20986276566312e-31,0.861583392620629,0.938,0.567,5.37812506386856e-27,"Mono/Mac 1","Esd"
"Rhoa",4.08659040707994e-31,0.273052610520803,0.97,0.637,6.84708222706244e-27,"Mono/Mac 1","Rhoa"
"Psmb8",4.12941598896419e-31,-0.134580892462787,0.905,0.614,6.9188364895095e-27,"Mono/Mac 1","Psmb8"
"Tomm6",4.14778623256616e-31,0.246419972770073,0.951,0.596,6.9496158326646e-27,"Mono/Mac 1","Tomm6"
"Calr",4.30668280742066e-31,-1.31284434520621,0.75,0.778,7.21584704383332e-27,"Mono/Mac 1","Calr"
"Ostf1",5.36250422041432e-31,0.513241414203536,0.942,0.561,8.98487582130419e-27,"Mono/Mac 1","Ostf1"
"Rrbp1",5.63625954525305e-31,-0.722536231075495,0.912,0.737,9.44355286807149e-27,"Mono/Mac 1","Rrbp1"
"Pdia3",8.74297721481435e-31,-1.24987382541227,0.706,0.673,1.46488583234215e-26,"Mono/Mac 1","Pdia3"
"Sec61g",9.91676886939748e-31,0.583591662833024,0.978,0.673,1.66155462406755e-26,"Mono/Mac 1","Sec61g"
"Chmp4b",1.06611069164401e-30,0.310882186738678,0.919,0.538,1.78626846384955e-26,"Mono/Mac 1","Chmp4b"
"Abhd12",1.11338537908362e-30,-1.34277006569444,0.33,0.404,1.8654772026546e-26,"Mono/Mac 1","Abhd12"
"Grn",1.14751880544634e-30,-0.881384385118951,0.912,0.836,1.92266775852535e-26,"Mono/Mac 1","Grn"
"Tspo",1.16150900506749e-30,0.689876584679419,0.98,0.684,1.94610833799058e-26,"Mono/Mac 1","Tspo"
"Selenop",1.16452011894711e-30,-1.3225671604014,0.547,0.591,1.95115345929588e-26,"Mono/Mac 1","Selenop"
"Ubl5",1.17923160811049e-30,0.18938563834752,0.967,0.643,1.97580255938913e-26,"Mono/Mac 1","Ubl5"
"Vamp8",1.4004192176311e-30,0.0955153005546907,0.912,0.561,2.34640239914091e-26,"Mono/Mac 1","Vamp8"
"Gnas",1.44606910414594e-30,-0.102628031121636,0.908,0.573,2.42288878399652e-26,"Mono/Mac 1","Gnas"
"Rack1",1.65994880049822e-30,0.369165279879279,0.98,0.678,2.78124421523477e-26,"Mono/Mac 1","Rack1"
"Pkm",1.66688181867391e-30,0.57442835642334,0.974,0.655,2.79286048718814e-26,"Mono/Mac 1","Pkm"
"Eno1",2.35494919981965e-30,0.673734907345079,0.901,0.485,3.94571738429782e-26,"Mono/Mac 1","Eno1"
"Siglech",2.87829524188668e-30,-2.07687617734973,0.008,0.216,4.82258367778113e-26,"Mono/Mac 1","Siglech"
"Mrpl33",4.01541240738129e-30,0.775807021305575,0.906,0.503,6.72782348856735e-26,"Mono/Mac 1","Mrpl33"
"Slpi",4.49497249899539e-30,2.63762605787776,0.545,0.099,7.53132642206678e-26,"Mono/Mac 1","Slpi"
"Arpc3",4.86180410890518e-30,0.488289180888879,0.985,0.696,8.14595278447062e-26,"Mono/Mac 1","Arpc3"
"Msrb1",5.34662360871991e-30,0.785078790804218,0.954,0.614,8.95826785641022e-26,"Mono/Mac 1","Msrb1"
"Rbx1",5.9099002347522e-30,-0.0504366743517677,0.929,0.602,9.90203784332731e-26,"Mono/Mac 1","Rbx1"
"Slfn2",5.96954524055244e-30,0.584516709201101,0.935,0.556,1.00019730505456e-25,"Mono/Mac 1","Slfn2"
"Hspa5",6.27891341690008e-30,-1.36029042496972,0.708,0.737,1.05203194300161e-25,"Mono/Mac 1","Hspa5"
"H2afj",6.35660150336012e-30,0.544641855342584,0.924,0.532,1.06504858188799e-25,"Mono/Mac 1","H2afj"
"Ctsa",8.23251942434508e-30,-0.376994003515835,0.886,0.614,1.37935862954902e-25,"Mono/Mac 1","Ctsa"
"Npm1",9.264700896475e-30,-0.31762298689148,0.877,0.614,1.55230063520439e-25,"Mono/Mac 1","Npm1"
"Naca",9.66589706908726e-30,0.284862299366792,0.966,0.655,1.61952105392557e-25,"Mono/Mac 1","Naca"
"Kctd12",1.33490506740414e-29,-1.31338018093941,0.438,0.421,2.23663344043564e-25,"Mono/Mac 1","Kctd12"
"Rab5if",1.45877554050813e-29,0.25576397402295,0.82,0.392,2.44417841812138e-25,"Mono/Mac 1","Rab5if"
"Gsr",1.47094256866678e-29,0.762347905022879,0.692,0.216,2.4645642738012e-25,"Mono/Mac 1","Gsr"
"Cwc15",1.59379171416529e-29,0.0099905183908453,0.691,0.316,2.67039801708394e-25,"Mono/Mac 1","Cwc15"
"Ctsh",1.80441373487439e-29,-0.36475217308862,0.959,0.754,3.02329521278205e-25,"Mono/Mac 1","Ctsh"
"Hif1a",1.88403534193868e-29,0.837536694826549,0.83,0.38,3.15670121541826e-25,"Mono/Mac 1","Hif1a"
"Tma7",2.11744778106036e-29,0.0038503767272835,0.934,0.608,3.54778375716664e-25,"Mono/Mac 1","Tma7"
"Ndufb1-ps",2.87622155136632e-29,0.342238218778935,0.959,0.626,4.81910920931427e-25,"Mono/Mac 1","Ndufb1-ps"
"Rps6",3.15072386852098e-29,0.283955912121071,0.978,0.69,5.27903784170691e-25,"Mono/Mac 1","Rps6"
"Snx3",3.34859215141492e-29,0.101414122187057,0.807,0.409,5.61056614969571e-25,"Mono/Mac 1","Snx3"
"Mgst1",3.39762237888236e-29,1.06552755511948,0.562,0.105,5.6927162958174e-25,"Mono/Mac 1","Mgst1"
"Eef1b2",3.53691574722394e-29,0.445261602265065,0.954,0.608,5.92610233447371e-25,"Mono/Mac 1","Eef1b2"
"Fis1",3.91408120459559e-29,0.349334560614054,0.89,0.491,6.55804305829992e-25,"Mono/Mac 1","Fis1"
"H3f3a",3.95684408336572e-29,0.749745711148988,0.991,0.86,6.62969226167927e-25,"Mono/Mac 1","H3f3a"
"Atp5d",4.11783192847748e-29,0.392380466089676,0.906,0.515,6.89942739616401e-25,"Mono/Mac 1","Atp5d"
"Capzb",4.46766016214324e-29,0.193721368166273,0.923,0.556,7.485564601671e-25,"Mono/Mac 1","Capzb"
"Rps15",5.18497306366517e-29,-0.136250947034264,0.978,0.754,8.68742236817099e-25,"Mono/Mac 1","Rps15"
"D8Ertd738e",5.69511708645335e-29,0.414142956667716,0.893,0.491,9.54216867835259e-25,"Mono/Mac 1","D8Ertd738e"
"Rplp0",6.25985847213696e-29,0.834376961262527,0.993,0.801,1.04883928700655e-24,"Mono/Mac 1","Rplp0"
"Lcp1",6.44530499238857e-29,0.264591814290591,0.947,0.602,1.0799108514747e-24,"Mono/Mac 1","Lcp1"
"Uqcr10",6.82402780358897e-29,-0.000335090579953956,0.86,0.503,1.14336585849133e-24,"Mono/Mac 1","Uqcr10"
"Alox5ap",6.99368127514658e-29,0.74447381408092,0.97,0.673,1.17179129765081e-24,"Mono/Mac 1","Alox5ap"
"Lyn",7.45265514127128e-29,0.191704118560173,0.897,0.526,1.24869236892e-24,"Mono/Mac 1","Lyn"
"Arpc2",8.71614522998835e-29,0.445197021773021,0.978,0.678,1.46039013328455e-24,"Mono/Mac 1","Arpc2"
"Capg",8.96322026000968e-29,0.491426700702592,0.858,0.433,1.50178755456462e-24,"Mono/Mac 1","Capg"
"H2-DMb1",9.07699885704359e-29,-1.20714108897374,0.354,0.468,1.52085115849765e-24,"Mono/Mac 1","H2-DMb1"
"Map1lc3b",1.03046586573838e-28,0.23467517523719,0.882,0.485,1.72654555804465e-24,"Mono/Mac 1","Map1lc3b"
"Canx",1.20154539373548e-28,-0.980077438684694,0.602,0.491,2.0131893072038e-24,"Mono/Mac 1","Canx"
"Clta",1.41687811634e-28,-0.0497080771906795,0.967,0.708,2.37397928392767e-24,"Mono/Mac 1","Clta"
"Wfdc17",1.70943820170193e-28,1.04810012086908,0.913,0.538,2.86416370695158e-24,"Mono/Mac 1","Wfdc17"
"Cd44",1.76315713651831e-28,0.790676869016687,0.741,0.275,2.95416978223642e-24,"Mono/Mac 1","Cd44"
"Rhog",1.84617846712758e-28,0.353034467315585,0.871,0.474,3.09327202167226e-24,"Mono/Mac 1","Rhog"
"Pgk1",2.30219512903392e-28,0.667667755307441,0.871,0.45,3.85732793869633e-24,"Mono/Mac 1","Pgk1"
"Gnb2",2.32661335565196e-28,0.319978818627725,0.916,0.544,3.89824067739487e-24,"Mono/Mac 1","Gnb2"
"Ube2l3",2.39781525746042e-28,0.0278656793906333,0.818,0.45,4.01753946387494e-24,"Mono/Mac 1","Ube2l3"
"Hsp90ab1",2.58916367515115e-28,-0.389164798703483,0.948,0.754,4.33814373771575e-24,"Mono/Mac 1","Hsp90ab1"
"Ppp1ca",2.69612230383885e-28,0.13148592811946,0.893,0.515,4.51735292008199e-24,"Mono/Mac 1","Ppp1ca"
"Eif3k",2.88747052635393e-28,0.435592412559207,0.912,0.526,4.83795686690602e-24,"Mono/Mac 1","Eif3k"
"Chchd2",3.12016413130587e-28,0.203870876603668,0.972,0.678,5.22783500200299e-24,"Mono/Mac 1","Chchd2"
"Arhgdia",3.29451581128402e-28,0.215539447660048,0.868,0.474,5.51996124180638e-24,"Mono/Mac 1","Arhgdia"
"Tmbim6",4.32646567395767e-28,-0.0934317331988175,0.919,0.632,7.24899323671607e-24,"Mono/Mac 1","Tmbim6"
"Rac1",4.4439743241419e-28,0.0918786944289129,0.929,0.596,7.44587898009976e-24,"Mono/Mac 1","Rac1"
"Pcbp2",4.60484097860742e-28,-0.0120960046880589,0.893,0.556,7.71541105965673e-24,"Mono/Mac 1","Pcbp2"
"AY036118",4.86997147319375e-28,0.289225371948851,0.936,0.579,8.15963720333614e-24,"Mono/Mac 1","AY036118"
"Fyb",5.06078015181631e-28,-0.335194273347448,0.829,0.544,8.47933714436823e-24,"Mono/Mac 1","Fyb"
"Atp5b",5.6010958687399e-28,-0.355061476127685,0.836,0.544,9.38463612807371e-24,"Mono/Mac 1","Atp5b"
"Psmb1",6.17445257168013e-28,0.220988681974844,0.894,0.52,1.03452952838501e-23,"Mono/Mac 1","Psmb1"
"Rpl4",6.23318557193686e-28,0.457331828100884,0.928,0.561,1.04437024257802e-23,"Mono/Mac 1","Rpl4"
"Ccr1",6.4907640979268e-28,0.655332985700019,0.739,0.287,1.08752752460764e-23,"Mono/Mac 1","Ccr1"
"Gda",7.334871645779e-28,1.01158053859819,0.646,0.187,1.22895774425027e-23,"Mono/Mac 1","Gda"
"Eef2",8.00482590505742e-28,-0.11844405085334,0.882,0.573,1.34120858039237e-23,"Mono/Mac 1","Eef2"
"Atp5e",1.25761398555619e-27,0.225286657258037,0.985,0.719,2.10713223279939e-23,"Mono/Mac 1","Atp5e"
"Tomm7",1.32443142090707e-27,0.201308490729639,0.927,0.585,2.2190848457298e-23,"Mono/Mac 1","Tomm7"
"Anxa1",2.38155142375133e-27,1.06589873759551,0.62,0.17,3.99028941049535e-23,"Mono/Mac 1","Anxa1"
"Uqcrb",2.60896733973459e-27,0.0770428651252164,0.901,0.544,4.3713247777253e-23,"Mono/Mac 1","Uqcrb"
"Eif3c",2.63378386732763e-27,-0.395047270976831,0.73,0.45,4.41290486970745e-23,"Mono/Mac 1","Eif3c"
"Ptpn1",2.68921988859515e-27,0.428194374598603,0.851,0.439,4.50578792334117e-23,"Mono/Mac 1","Ptpn1"
"Atp5j2",2.86031845186677e-27,0.345338034882621,0.934,0.585,4.79246356610278e-23,"Mono/Mac 1","Atp5j2"
"Bola2",3.02572528522214e-27,0.450450594180802,0.798,0.374,5.06960271538969e-23,"Mono/Mac 1","Bola2"
"Crip1",3.08796144898727e-27,1.28082482932797,0.881,0.48,5.17387940777818e-23,"Mono/Mac 1","Crip1"
"Itm2b",3.11589088159452e-27,-0.772694214356882,0.972,0.942,5.22067517211162e-23,"Mono/Mac 1","Itm2b"
"Rpl7a",3.57870099784954e-27,0.122698731041771,0.981,0.731,5.9961135218969e-23,"Mono/Mac 1","Rpl7a"
"Hnrnpk",3.5913612760101e-27,0.274850575497128,0.851,0.45,6.01732581795493e-23,"Mono/Mac 1","Hnrnpk"
"Ost4",3.68177249801525e-27,0.147818922963175,0.929,0.591,6.16880982042455e-23,"Mono/Mac 1","Ost4"
"Eif1",3.75497705408101e-27,0.721552500411232,0.985,0.743,6.29146405411274e-23,"Mono/Mac 1","Eif1"
"Uqcrh",4.02497570077314e-27,0.515242703038237,0.955,0.626,6.7438467866454e-23,"Mono/Mac 1","Uqcrh"
"Gngt2",4.15587206879909e-27,0.296784936226332,0.908,0.556,6.96316365127287e-23,"Mono/Mac 1","Gngt2"
"Prdx6",4.15650086247183e-27,0.707534997171039,0.832,0.404,6.96421719507155e-23,"Mono/Mac 1","Prdx6"
"H2-T23",4.69826095344411e-27,-0.502846997824543,0.784,0.585,7.87193622749561e-23,"Mono/Mac 1","H2-T23"
"Ndufa13",7.89255110639847e-27,0.0154181605799413,0.919,0.602,1.32239693787706e-22,"Mono/Mac 1","Ndufa13"
"Tmem167",8.55040884419655e-27,0.289738643751771,0.711,0.304,1.43262100184513e-22,"Mono/Mac 1","Tmem167"
"Tmem50a",1.03576950837919e-26,-0.286026489571862,0.817,0.526,1.73543181128933e-22,"Mono/Mac 1","Tmem50a"
"Myl12a",1.05528393341743e-26,0.529626003630028,0.877,0.474,1.7681282304409e-22,"Mono/Mac 1","Myl12a"
"Brk1",1.14101430001586e-26,0.315342897372225,0.893,0.515,1.91176945967657e-22,"Mono/Mac 1","Brk1"
"Arpc4",1.16187029004634e-26,-0.0513889298389025,0.89,0.567,1.94671367097265e-22,"Mono/Mac 1","Arpc4"
"Lgmn",1.27159537086817e-26,-1.19169451783676,0.818,0.901,2.13055804388963e-22,"Mono/Mac 1","Lgmn"
"Ndufa7",1.32381560739556e-26,0.0715452082735588,0.913,0.579,2.21805305019127e-22,"Mono/Mac 1","Ndufa7"
"Arf1",1.64699706590254e-26,-0.0673431707297891,0.825,0.48,2.7595435839197e-22,"Mono/Mac 1","Arf1"
"Rab14",1.84938757699098e-26,-0.467255692888644,0.782,0.532,3.09864888524839e-22,"Mono/Mac 1","Rab14"
"Rbm3",2.1453709524186e-26,0.249340906481935,0.915,0.55,3.59456903077736e-22,"Mono/Mac 1","Rbm3"
"Ndufa1",2.15185195520464e-26,0.128175494533006,0.874,0.497,3.60542795094537e-22,"Mono/Mac 1","Ndufa1"
"Ppib",2.26979454273821e-26,-0.128376290838442,0.938,0.649,3.80304075635787e-22,"Mono/Mac 1","Ppib"
"Anp32b",2.5060986113617e-26,-0.210885976033488,0.73,0.421,4.19896822333652e-22,"Mono/Mac 1","Anp32b"
"Ssr4",2.68846829715122e-26,-0.372627844415387,0.872,0.626,4.50452863187687e-22,"Mono/Mac 1","Ssr4"
"Atp5l",3.3835200322148e-26,0.31963138615289,0.976,0.69,5.66908781397589e-22,"Mono/Mac 1","Atp5l"
"Erp29",3.39079192722783e-26,-0.287890695226052,0.87,0.626,5.68127187407023e-22,"Mono/Mac 1","Erp29"
"Csf2rb",3.55174933571622e-26,0.752904667560612,0.684,0.234,5.95095601199252e-22,"Mono/Mac 1","Csf2rb"
"Atp5j",3.62015216542733e-26,-0.1257967156681,0.927,0.626,6.06556495317349e-22,"Mono/Mac 1","Atp5j"
"Rpl31",4.4560898829221e-26,-0.191805744663995,0.972,0.766,7.46617859883598e-22,"Mono/Mac 1","Rpl31"
"Atp5mpl",4.66986910219511e-26,-0.0321629961881502,0.901,0.567,7.8243656807279e-22,"Mono/Mac 1","Atp5mpl"
"Clec4d",4.82097822301489e-26,0.996887732341083,0.706,0.257,8.07754901266145e-22,"Mono/Mac 1","Clec4d"
"Ywhae",4.95061718890385e-26,-0.517447143373017,0.868,0.637,8.2947591000084e-22,"Mono/Mac 1","Ywhae"
"Plaur",5.05486948246632e-26,0.760297580960067,0.455,0.058,8.46943381787232e-22,"Mono/Mac 1","Plaur"
"Spp1",5.22560346913289e-26,-2.16963857270169,0.3,0.614,8.75549861253216e-22,"Mono/Mac 1","Spp1"
"Fam104a",5.26890752226205e-26,0.0938680408572483,0.631,0.263,8.82805455355006e-22,"Mono/Mac 1","Fam104a"
"Grb2",5.30288264693522e-26,0.118347416630859,0.79,0.415,8.88497987493997e-22,"Mono/Mac 1","Grb2"
"Psma7",5.56704868080941e-26,0.474288902654709,0.921,0.561,9.32759006469616e-22,"Mono/Mac 1","Psma7"
"Psma3",5.87812901343767e-26,0.0636397212972468,0.801,0.427,9.84880516201482e-22,"Mono/Mac 1","Psma3"
"Znhit1",6.09276875438799e-26,0.452237012980841,0.708,0.275,1.02084340479771e-21,"Mono/Mac 1","Znhit1"
"Rpl5",6.20818762382001e-26,-0.154608048087848,0.947,0.708,1.04018183637104e-21,"Mono/Mac 1","Rpl5"
"Cox5a",6.22728777692904e-26,0.0125001376882374,0.897,0.55,1.04338206702446e-21,"Mono/Mac 1","Cox5a"
"Cops9",6.76737305586962e-26,-0.0761282583807426,0.782,0.444,1.13387335551095e-21,"Mono/Mac 1","Cops9"
"Rpl22l1",6.77631685325695e-26,0.440801138278203,0.858,0.456,1.1353718887632e-21,"Mono/Mac 1","Rpl22l1"
"Aldoa",7.21944947488984e-26,0.64362878428126,0.972,0.684,1.20961875951779e-21,"Mono/Mac 1","Aldoa"
"Rap1b",7.50382633673306e-26,0.306168677948959,0.901,0.526,1.25726610271962e-21,"Mono/Mac 1","Rap1b"
"Serp1",7.75890110534363e-26,0.0733166421626072,0.791,0.421,1.30000388020033e-21,"Mono/Mac 1","Serp1"
"Dynll1",8.04564635821344e-26,0.468809680220524,0.94,0.602,1.34804804731866e-21,"Mono/Mac 1","Dynll1"
"Nmt1",8.08309641144034e-26,0.0101724986048992,0.788,0.433,1.35432280373683e-21,"Mono/Mac 1","Nmt1"
"Atp6v0e",8.15756383155148e-26,0.130109838228128,0.939,0.614,1.36679981997645e-21,"Mono/Mac 1","Atp6v0e"
"1810037I17Rik",8.81262835789971e-26,0.115143185155609,0.836,0.456,1.4765558813661e-21,"Mono/Mac 1","1810037I17Rik"
"Cope",8.85864699346527e-26,0.43079547356884,0.761,0.327,1.48426630375511e-21,"Mono/Mac 1","Cope"
"Cd47",8.90480538314141e-26,0.382261313842812,0.878,0.491,1.49200014194534e-21,"Mono/Mac 1","Cd47"
"Rer1",9.22444433893101e-26,-0.0575915815468409,0.685,0.351,1.54555564898789e-21,"Mono/Mac 1","Rer1"
"Gpx1",1.06651656535927e-25,0.699813821798995,0.965,0.673,1.78694850525946e-21,"Mono/Mac 1","Gpx1"
"Ctsd",1.3203386789306e-25,-1.35878880312384,0.929,0.947,2.21222745654822e-21,"Mono/Mac 1","Ctsd"
"Junb",1.37850487808455e-25,0.586872712999641,0.891,0.509,2.30968492323066e-21,"Mono/Mac 1","Junb"
"Dnajb6",1.42371215579876e-25,-0.354251462151489,0.547,0.292,2.38542971704082e-21,"Mono/Mac 1","Dnajb6"
